size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right
 51, 8, 7,  8, 30,   , combine, 39,0.24,   0.000,"[0,8 3 3,1,9,5 8,6 4,2,1,0,8,6,4,5,3 4,5,14,6,2,8,4,12,6 1,2,5 5,3,2,3 5 2,8,6,8,13,10 5,15,5,4,3 3,8 8,11,4]","[11,3 3,15,9,12,5 5,6,14,8 3 3,2,4,4,8 8,6 4,8,8,5,6,0,2,5 8,3 5 2,6 1,8,2,4,1,2,3 4,3,4,8,5,0,10 5,13,5,1,6]"
 51, 8, 7,  8, 30,   ,combineS, 39,0.24,   0.001,"[0,8 3 3,1,9,5 8,6 4,2,1,0,8,6,4,5,3 4,5,14,6,2,8,4,12,6 1,2,5 5,3,2,3 5 2,8,6,8,13,10 5,15,5,4,3 3,8 8,11,4]","[11,3 3,15,9,12,5 5,6,14,8 3 3,2,4,4,8 8,6 4,8,8,5,6,0,2,5 8,3 5 2,6 1,8,2,4,1,2,3 4,3,4,8,5,0,10 5,13,5,1,6]"
 51, 8, 7,  8, 30,   ,  greedy, 39,0.24,   0.007,"[0,8 3 3,1,9,5,8 6 4,2,1,0,8,6,4,5,3 4,5,14,6,2,8,4,12,6 1,2 5,5,3,2,3 5 2,8,6,8,13,10 5,15,5,4,3 3,8 8,11,4]","[11,3 3,15,9,12,5,5,6,14,8 3 3,2,4,4,8,8 6 4,8 8,5,6,0,2 5,8,3 5 2,6 1,8,2,4,1,2,3 4,3,4,8,5,0,10 5,13,5,1,6]"
 51, 8, 7,  8, 30,  1,     pso, 38,0.26,   5.801,"[0,8 3 3,1,9,5 8,6,4,2,1,0,8 6 4,5,3 4,5,14,6,2,8,4,12,6 1,2,5 5,3,2,3 5 2,8,6,8,13,10 5,15,5,4,3 3,8 8,11,4]","[11,3 3,15,9,12,5 5,6,14,8 3 3,2,4,4,8,8 6 4,8 8,5,6,0,2,5 8,3 5 2,6 1,8,2,4,1,2,3,4,3 4,8,5,0,10 5,13,5,1,6]"
 51,10, 9,  5, 15,   , combine, 42,0.18,   0.001,"[2,5,16,14,4 6,9,1,11,3,10,6 1,6,3 2,3,0,2,2,8 0,3 9,18,15,6,8,0 8,13,7,2,1 1,1,4,4,0,5,7,4,7 3,6 9,9,12,17,4,0]","[18,7,1,0,4 6,10,2,7,12,4,6,6 9,16,6,15,2,3 9,17,1 1,9,4,2,11,8,2,0,0 8,1,7 3,8 0,4,5,3,3,14,5,3 2,0,13,9,6 1,4]"
 51,10, 9,  5, 15,   ,combineS, 42,0.18,   0.001,"[2,5,16,14,4 6,9,1,11,3,10,6 1,6,3 2,3,0,2,2,8 0,3 9,18,15,6,8,0 8,13,7,2,1 1,1,4,4,0,5,7,4,7 3,6 9,9,12,17,4,0]","[18,7,1,0,4 6,10,2,7,12,4,6,6 9,16,6,15,2,3 9,17,1 1,9,4,2,11,8,2,0,0 8,1,7 3,8 0,4,5,3,3,14,5,3 2,0,13,9,6 1,4]"
 51,10, 9,  5, 15,   ,  greedy, 43,0.16,   0.010,"[2,5,16,14,4,6 9,1,11,3,10,6 1,6,3 2,3,0,2,2,8 0,3 9,18,15,6,8,0 8,13,7,2,1 1,1,4,4,0,5,7,4,7 3,6,9,9,12,17,4,0]","[18,7,1,0,4,6,10,2,7,12,4,6,6 9,16,6,15,2,3 9,17,1 1,9,4,2,11,8,2,0,0 8,1,7 3,8 0,4,5,3,3,14,5,3 2,0,13,9,6 1,4]"
 51,10, 9,  5, 15,  0,     pso, 42,0.18,   2.756,"[2,5,16,14,4 6,9,1,11,3,10,6 1,6,3 2,3,0,2,2,8 0,3 9,18,15,6,8,0 8,13,7,2,1 1,1,4,4,0,5,7,4,7 3,6 9,9,12,17,4,0]","[18,7,1,0,4 6,10,2,7,12,4,6,6 9,16,6,15,2,3 9,17,1 1,9,4,2,11,8,2,0,0 8,1,7 3,8 0,4,5,3,3,14,5,3 2,0,13,9,6 1,4]"
 79, 5, 5, 22,259,   , combine, 48,0.40,   0.001,"[0 1 4,8,4 5,2 4 0,2 1,7,1 1,2 2,1 0,2 4 3,3 1,4,0 3,4 2,0 3,0,3 2,0,3,3,0 1,1 1 1 0,3,2,1 1 0,1 1,6,1 4,4,0,1 3,4,2 0,9,3,2,4 1,2 3,4 1,4,0 2,4,1,1,1,2,3 1,3]","[2,0 3,2 4 0,0,0 2,0 3,4,1 4,1,4,1 1 1 0,2 2,3,4,4,3,3 1,1 0,0 1 4,1 1,2,0 1,2 0,2,2 3,1 1 0,0,1 1,3 1,6,3,4 5,0,4,1 3,4 2,3,1,7,8,1,3 2,2 4 3,9,4 1,4 1,3,2 1]"
 79, 5, 5, 22,259,   ,combineS, 45,0.44,   0.002,"[0 1 4,8,4 5,2 4 0,2,1 7,1 1,2 2,1 0,2 4 3,3 1,4,0 3,4 2,0 3,0,3 2,0,3,3,0 1,1 1 1 0,3 2 1,1 0,1,1 6,1 4,4,0 1,3 4,2 0,9,3,2,4 1,2 3,4 1 4,0 2,4,1,1,1,2,3,1 3]","[2,0 3,2 4 0,0,0 2,0 3,4,1 4,1,4,1 1 1 0,2 2,3 4,4,3,3 1,1 0,0 1 4,1 1,2,0 1,2 0,2,2 3,1,1 0,0 1,1 3,1 6,3,4 5,0,4 1,3,4 2,3,1 7,8,1,3 2,2 4 3,9,4 1 4,1,3 2 1]"
 79, 5, 5, 22,259,   ,  greedy, 42,0.47,   0.013,"[0 1 4,8,4 5,2 4,0 2,1 7,1 1 2,2,1 0,2,4 3 3 1,4,0,3 4,2 0,3,0,3 2,0,3,3,0 1 1,1,1 0,3 2 1,1,0,1,1 6,1 4,4,0,1 3 4 2,0,9,3 2 4,1 2,3 4 1 4,0 2,4 1 1 1,2 3 1,3]","[2 0,3 2 4,0,0,0 2,0,3 4 1 4,1,4 1 1 1,0,2,2,3 4,4 3 3 1,1 0,0 1 4,1 1 2,0,1 2,0 2,2 3 1,1 0,0 1 1,3,1 6,3,4 5,0,4,1 3 4 2,3,1 7,8,1,3 2,2 4,3,9,4,1 4,1,3 2 1]"
 79, 5, 5, 22,259,  0,     pso, 42,0.47,  83.890,"[0 1 4,8,4 5,2 4,0 2,1 7,1 1 2,2,1 0,2,4 3 3 1,4,0,3 4,2 0,3,0,3 2,0,3,3,0 1 1,1,1 0,3 2 1,1,0,1,1 6,1 4,4,0,1 3 4 2,0,9,3 2 4,1 2,3 4 1 4,0 2,4 1 1 1,2 3 1,3]","[2 0,3 2 4,0,0,0 2,0,3 4 1 4,1,4 1 1 1,0,2,2,3 4,4 3 3 1,1 0,0 1 4,1 1 2,0,1 2,0 2,2 3 1,1 0,0 1 1,3,1 6,3,4 5,0,4,1 3 4 2,3,1 7,8,1,3 2,2 4,3,9,4,1 4,1,3 2 1]"
 57, 8,17, 10, 15,   , combine, 51,0.11,   0.001,"[7,0,18,3 0,0,7,5,23,20,3,6,5 5,13,4,3,5,6 7,0,2,24,1 4,4 5,5,4,2,0 5,1,6,9,2,1,0,19,0,12,17,14,5,1,21,7,4,22,15,5,3,10,11,16,8,5]","[3,8,0,5 5,19,4,0,13,1 4,11,22,7,23,5,0,1,10,5,2,3,9,17,5,3 0,2,5,2,5,14,6 7,4 5,21,6,0 5,5,18,1,12,7,15,7,1,4,6,3,20,24,4,0,0,16]"
 57, 8,17, 10, 15,   ,combineS, 51,0.11,   0.001,"[7,0,18,3 0,0,7,5,23,20,3,6,5 5,13,4,3,5,6 7,0,2,24,1 4,4 5,5,4,2,0 5,1,6,9,2,1,0,19,0,12,17,14,5,1,21,7,4,22,15,5,3,10,11,16,8,5]","[3,8,0,5 5,19,4,0,13,1 4,11,22,7,23,5,0,1,10,5,2,3,9,17,5,3 0,2,5,2,5,14,6 7,4 5,21,6,0 5,5,18,1,12,7,15,7,1,4,6,3,20,24,4,0,0,16]"
 57, 8,17, 10, 15,   ,  greedy, 50,0.12,   0.011,"[7,0,18,3,0 0,7,5,23,20,3,6,5 5,13,4,3,5,6,7,0 2,24,1 4,4,5 5,4,2,0,5,1,6,9,2,1,0,19,0,12,17,14,5,1,21,7 4,22,15,5 3,10,11,16,8,5]","[3,8,0,5 5,19,4,0,13,1,4,11,22,7,23,5,0,1,10,5,2,3,9,17,5 3,0 2,5,2,5,14,6,7 4,5,21,6,0,5 5,18,1,12,7,15,7,1 4,6,3,20,24,4,0 0,16]"
 57, 8,17, 10, 15,  0,     pso, 49,0.14,   2.582,"[7,0,18,3,0 0,7,5,23,20,3,6,5 5,13,4,3,5,6 7,0 2,24,1 4,4 5,5,4,2,0 5,1,6,9,2,1,0,19,0,12,17,14,5,1,21,7,4,22,15,5 3,10,11,16,8,5]","[3,8,0,5 5,19,4,0,13,1 4,11,22,7,23,5,0,1,10,5,2,3,9,17,5 3,0 2,5,2,5,14,6 7,4 5,21,6,0 5,5,18,1,12,7,15,7,1,4,6,3,20,24,4,0 0,16]"
 51, 6,25,  6,  5,   , combine, 46,0.10,   0.000,"[17,21,0,0,2 2,6,2,5,31,7,20,8,5,29,11,1,14,13,6,23,19,4 9,4,24,10,2,26,4,30,25,5,16 1,22,1,5,28,4,4,18,1,12,6,15,6 1,27,6 4]","[4,13,2,8,14,16 1,11,2 2,18,0,24,4,0,23,15,7,4,2,1,21,12,20,1,31,6 4,6,17,25,29,6,26,27,5,1,6 1,6,10,4,28,19,5,22,30,5,4 9,5]"
 51, 6,25,  6,  5,   ,combineS, 46,0.10,   0.001,"[17,21,0,0,2 2,6,2,5,31,7,20,8,5,29,11,1,14,13,6,23,19,4 9,4,24,10,2,26,4,30,25,5,16 1,22,1,5,28,4,4,18,1,12,6,15,6 1,27,6 4]","[4,13,2,8,14,16 1,11,2 2,18,0,24,4,0,23,15,7,4,2,1,21,12,20,1,31,6 4,6,17,25,29,6,26,27,5,1,6 1,6,10,4,28,19,5,22,30,5,4 9,5]"
 51, 6,25,  6,  5,   ,  greedy, 46,0.10,   0.010,"[17,21,0,0,2 2,6,2,5,31,7,20,8,5,29,11,1,14,13,6,23,19,4 9,4,24,10,2,26,4,30,25,5,16 1,22,1,5,28,4,4,18,1,12,6,15,6 1,27,6 4]","[4,13,2,8,14,16 1,11,2 2,18,0,24,4,0,23,15,7,4,2,1,21,12,20,1,31,6 4,6,17,25,29,6,26,27,5,1,6 1,6,10,4,28,19,5,22,30,5,4 9,5]"
 51, 6,25,  6,  5,  0,     pso, 46,0.10,   0.890,"[17,21,0,0,2 2,6,2,5,31,7,20,8,5,29,11,1,14,13,6,23,19,4 9,4,24,10,2,26,4,30,25,5,16 1,22,1,5,28,4,4,18,1,12,6,15,6 1,27,6 4]","[4,13,2,8,14,16 1,11,2 2,18,0,24,4,0,23,15,7,4,2,1,21,12,20,1,31,6 4,6,17,25,29,6,26,27,5,1,6 1,6,10,4,28,19,5,22,30,5,4 9,5]"
 52, 8,12,  9, 23,   , combine, 43,0.18,   0.001,"[3 1,14,15,2,4 6,7,16,3 2,4,6,5,4 1,2,1 4,4,3,7,17,13,3 3,4,3,12,0 18,2 6,9,6,0,0,1,0,4 1,1,6,5,5,2,8,4,19,4,11,10]","[11,6,3,4,4 1,15,5,9,4,17,4,4,14,10,4 1,0 18,8,13,19,0,2 6,2,7,2,3 1,0,2,6,1 4,1,5,6,7,0,3,16,4,12,5,4 6,3 2,1,3 3]"
 52, 8,12,  9, 23,   ,combineS, 43,0.18,   0.001,"[3 1,14,15,2,4 6,7,16,3 2,4,6,5,4 1,2,1 4,4,3,7,17,13,3 3,4,3,12,0 18,2 6,9,6,0,0,1,0,4 1,1,6,5,5,2,8,4,19,4,11,10]","[11,6,3,4,4 1,15,5,9,4,17,4,4,14,10,4 1,0 18,8,13,19,0,2 6,2,7,2,3 1,0,2,6,1 4,1,5,6,7,0,3,16,4,12,5,4 6,3 2,1,3 3]"
 52, 8,12,  9, 23,   ,  greedy, 42,0.20,   0.008,"[3 1,14,15,2,4,6 7,16,3 2,4 6,5,4 1,2,1,4 4,3,7,17,13,3 3,4,3,12,0 18,2 6,9,6,0,0,1,0,4 1,1,6,5,5,2,8,4,19,4,11,10]","[11,6,3,4 4,1,15,5,9,4,17,4,4,14,10,4 1,0 18,8,13,19,0,2,6,2,7,2,3 1,0,2 6,1,4 1,5,6 7,0,3,16,4,12,5,4 6,3 2,1,3 3]"
 52, 8,12,  9, 23,  0,     pso, 42,0.20,   4.506,"[3 1,14,15,2,4,6 7,16,3 2,4 6,5,4 1,2,1,4 4,3,7,17,13,3 3,4,3,12,0 18,2 6,9,6,0,0,1,0,4 1,1,6,5,5,2,8,4,19,4,11,10]","[11,6,3,4 4,1,15,5,9,4,17,4,4,14,10,4 1,0 18,8,13,19,0,2,6,2,7,2,3 1,0,2 6,1,4 1,5,6 7,0,3,16,4,12,5,4 6,3 2,1,3 3]"
 78, 9,28,  9, 27,   , combine, 65,0.17,   0.001,"[6,35,14,6,15 16,32,19,13,28,0 5,3,0,12,33,31,6,30,5 3,1 8 6,1,1,18,17,1,26,2 8,4,3 5,1,1 8,21,36,4 0 8,25,5,23,34,6,6,9,10,2,5,1,5 6,24,2,27,5,22,0,3,8,29,7,6 1,11,3,7,20,2 2,1,4,7,3]","[3,1 8 6,32,8,7,14,5,28,5,11,10,3,20,6,5 3,5,9,26,1,3,1,4 0 8,21,5 6,22,4,15 16,29,1,27,6,33,6,0,1,36,6 1,6,17,6,31,19,23,24,0,2,1,7,25,4,2,35,2 2,13,1 8,34,1,3,2 8,18,0 5,7,12,30,3 5]"
 78, 9,28,  9, 27,   ,combineS, 66,0.16,   0.002,"[6,35,14,6,15 16,32,19,13,28,0 5,3,0,12,33,31,6,30,5 3,1 8 6,1,1,18,17,1,26,2 8,4,3 5,1,1,8 21,36,4 0,8,25,5,23,34,6,6,9,10,2,5,1,5 6,24,2,27,5,22,0,3,8,29,7,6 1,11,3,7,20,2 2,1,4,7,3]","[3,1 8 6,32,8,7,14,5,28,5,11,10,3,20,6,5 3,5,9,26,1,3,1,4 0,8 21,5 6,22,4,15 16,29,1,27,6,33,6,0,1,36,6 1,6,17,6,31,19,23,24,0,2,1,7,25,4,2,35,2 2,13,1,8,34,1,3,2 8,18,0 5,7,12,30,3 5]"
 78, 9,28,  9, 27,   ,  greedy, 65,0.17,   0.026,"[6,35,14,6,15 16,32,19,13,28,0 5,3,0,12,33,31,6,30,5,3 1 8 6,1,1,18,17,1,26,2 8,4,3 5,1,1 8,21,36,4 0 8,25,5,23,34,6,6,9,10,2,5,1,5 6,24,2,27,5,22,0,3,8,29,7,6 1,11,3,7,20,2 2,1,4,7,3]","[3 1 8 6,32,8,7,14,5,28,5,11,10,3,20,6,5,3 5,9,26,1,3,1,4 0 8,21,5 6,22,4,15 16,29,1,27,6,33,6,0,1,36,6 1,6,17,6,31,19,23,24,0,2,1,7,25,4,2,35,2 2,13,1 8,34,1,3,2 8,18,0 5,7,12,30,3,5]"
 78, 9,28,  9, 27,  0,     pso, 65,0.17,   6.244,"[6,35,14,6,15 16,32,19,13,28,0 5,3,0,12,33,31,6,30,5,3 1 8 6,1,1,18,17,1,26,2 8,4,3 5,1,1 8,21,36,4 0 8,25,5,23,34,6,6,9,10,2,5,1,5 6,24,2,27,5,22,0,3,8,29,7,6 1,11,3,7,20,2 2,1,4,7,3]","[3 1 8 6,32,8,7,14,5,28,5,11,10,3,20,6,5,3 5,9,26,1,3,1,4 0 8,21,5 6,22,4,15 16,29,1,27,6,33,6,0,1,36,6 1,6,17,6,31,19,23,24,0,2,1,7,25,4,2,35,2 2,13,1 8,34,1,3,2 8,18,0 5,7,12,30,3,5]"
 65, 6,11, 11, 70,   , combine, 48,0.27,   0.001,"[12,15 3,1 4,1,4 4,13 0 2,2 5,1,4 0,11,0 4,1 2,5,1 2,5 16,4,9,3 2,2,6,3,5,5,0,0,5,2 1,3 2 1,7,0,10,3,5,0 1,1,2,2,3,1,14,1,4,4,0,3 8,5,0,3]","[5,3,4,14,0,6,4,5 16,3,4 0,1,5,7,2 1,1,3 2,0,3 2 1,0 1,0,15 3,5,4 4,4,11,5,3,12,1 2,2,13 0 2,5,9,0 4,3 8,1,0,1 4,2 5,2,1,3,2,1,5,10,1 2,0]"
 65, 6,11, 11, 70,   ,combineS, 48,0.27,   0.002,"[12,15 3,1 4,1,4 4,13 0 2,2 5,1,4 0,11,0 4,1 2,5,1 2,5 16,4,9,3 2,2,6,3,5,5,0,0,5,2 1,3 2 1,7,0,10,3,5,0 1,1,2,2,3,1,14,1,4,4,0,3 8,5,0,3]","[5,3,4,14,0,6,4,5 16,3,4 0,1,5,7,2 1,1,3 2,0,3 2 1,0 1,0,15 3,5,4 4,4,11,5,3,12,1 2,2,13 0 2,5,9,0 4,3 8,1,0,1 4,2 5,2,1,3,2,1,5,10,1 2,0]"
 65, 6,11, 11, 70,   ,  greedy, 46,0.30,   0.016,"[12,15,3,1,4,1,4,4,13 0 2,2,5,1,4 0,11,0 4,1 2,5,1,2,5 16,4,9,3 2,2,6,3,5,5,0,0,5 2 1 3 2 1,7,0,10,3 5,0 1,1 2 2,3,1,14,1,4 4,0,3 8,5,0 3]","[5,3,4,14,0,6,4,5 16,3,4 0,1,5,7,2,1,1,3 2,0 3,2,1,0,1,0,15,3 5,4 4,4,11,5,3,12,1 2 2,13 0 2,5,9,0 4,3 8,1,0 1,4,2,5 2 1 3 2 1,5,10,1 2,0]"
 65, 6,11, 11, 70,  1,     pso, 45,0.31,  17.008,"[12,15 3,1,4,1 4,4,13 0 2,2,5,1,4 0,11,0 4,1,2,5,1 2,5 16,4,9,3 2,2,6,3,5,5,0,0,5 2 1 3 2 1,7,0,10,3,5,0 1,1 2 2,3,1,14,1,4 4,0,3 8,5,0 3]","[5,3,4,14,0,6,4,5 16,3,4 0,1,5,7,2,1,1,3 2,0 3,2,1,0 1,0,15 3,5,4 4,4,11,5,3,12,1 2 2,13 0 2,5,9,0 4,3 8,1,0,1 4,2,5 2 1 3 2 1,5,10,1 2,0]"
 59, 5,11, 14, 86,   , combine, 41,0.31,   0.001,"[2 0 3,11,3 0,3 3,2,0 2,13,0,1 2,15,3 2 2,3,4 2,0 0,1,2,3 2,3 1,4 3 2,0 3,0,1,12,0,3,14,1,4,2 4,3 2,8,6,10,0,4,4,2 9,7,4,2,5]","[4,10,2,2 0 3,3 2,7,2,2 4,8,0,14,3 2,3 0,0 2,4 3 2,1,3,15,4,1,1,3 2 2,2,4,3 3,4,1 2,2 9,5,0 3,0 0,3 1,0,12,3,11,0,0,4 2,13,6]"
 59, 5,11, 14, 86,   ,combineS, 40,0.33,   0.001,"[2 0,3 11,3 0,3 3 2,0,2 13,0,1 2,15,3 2 2,3 4,2,0 0,1,2,3 2,3 1,4 3,2,0 3,0,1,12,0,3,14,1,4,2 4,3 2,8,6,10,0 4,4,2 9,7,4,2,5]","[4,10,2,2 0,3 3 2,7,2,2 4,8,0,14,3 2,3 0,0,2,4,3 2,1,3,15,4,1,1,3 2 2,2,4 3,3 4,1 2,2 9,5,0 3,0 0,3 1,0,12,3 11,0,0 4,2 13,6]"
 59, 5,11, 14, 86,   ,  greedy, 39,0.34,   0.008,"[2,0,3 11,3,0 3 3 2,0,2,13,0,1,2,15,3 2 2,3 4,2,0 0,1 2,3 2 3,1,4 3,2,0 3 0,1,12,0 3,14,1,4,2 4 3 2,8,6,10,0,4,4,2 9,7,4 2,5]","[4,10,2,2,0 3 3 2,7,2,2,4,8,0,14,3 2 3,0 0,2 4 3 2,1,3,15,4,1,1,3 2 2,2,4 3,3 4,1 2,2 9,5,0 3 0,0 3,1,0,12,3 11,0,0,4 2,13,6]"
 59, 5,11, 14, 86,  1,     pso, 38,0.36,  20.207,"[2,0,3 11,3,0 3 3 2,0,2 13,0,1,2,15,3 2 2,3 4,2,0 0,1 2,3 2 3,1,4 3,2,0 3 0,1,12,0 3,14,1,4,2 4 3 2,8,6,10,0 4,4,2 9,7,4,2,5]","[4,10,2,2,0 3 3 2,7,2,2,4,8,0,14,3 2 3,0 0,2 4 3 2,1,3,15,4,1,1,3 2 2,2,4 3,3 4,1 2,2 9,5,0 3 0,0 3,1,0,12,3 11,0,0 4,2 13,6]"
 67, 8,26,  8,  6,   , combine, 63,0.06,   0.001,"[21,4,0,3,1,27,0,7,18,33,22,24,3,3,9,0,23,7,5,30,0 6,13,20,28,6,31,2 1,12,8,1,19,2 3,6,3,6,5,16,15,7 4,6,14,4,29,25,10,6,1,1,32,11,0,0,0,6,17,26,2,1,2,0,1,1,7]","[2,5,8,6,0,2 3,16,2 1,6,7,12,0,13,5,11,3,32,0,14,1,6,10,0,2,24,1,17,6,7,21,18,7,1,29,1,9,1,0,4,15,26,1,4,19,6,6,7 4,3,0 6,0,33,0,25,3,28,30,27,3,20,22,31,1,23]"
 67, 8,26,  8,  6,   ,combineS, 63,0.06,   0.001,"[21,4,0,3,1,27,0,7,18,33,22,24,3,3,9,0,23,7,5,30,0 6,13,20,28,6,31,2 1,12,8,1,19,2 3,6,3,6,5,16,15,7 4,6,14,4,29,25,10,6,1,1,32,11,0,0,0,6,17,26,2,1,2,0,1,1,7]","[2,5,8,6,0,2 3,16,2 1,6,7,12,0,13,5,11,3,32,0,14,1,6,10,0,2,24,1,17,6,7,21,18,7,1,29,1,9,1,0,4,15,26,1,4,19,6,6,7 4,3,0 6,0,33,0,25,3,28,30,27,3,20,22,31,1,23]"
 67, 8,26,  8,  6,   ,  greedy, 63,0.06,   0.022,"[21,4,0,3,1,27,0,7,18,33,22,24,3,3,9,0,23,7,5,30,0,6,13,20,28,6,31,2,1,12,8,1,19,2 3,6,3,6,5,16,15,7 4,6,14,4,29,25,10,6,1,1,32,11,0,0,0 6,17,26,2 1,2,0,1,1,7]","[2,5,8,6,0,2 3,16,2 1,6,7,12,0,13,5,11,3,32,0,14,1,6,10,0,2,24,1,17,6,7,21,18,7,1,29,1,9,1,0,4,15,26,1,4,19,6,6,7 4,3,0 6,0,33,0,25,3,28,30,27,3,20,22,31,1,23]"
 67, 8,26,  8,  6,  0,     pso, 63,0.06,   0.973,"[21,4,0,3,1,27,0,7,18,33,22,24,3,3,9,0,23,7,5,30,0 6,13,20,28,6,31,2 1,12,8,1,19,2 3,6,3,6,5,16,15,7 4,6,14,4,29,25,10,6,1,1,32,11,0,0,0,6,17,26,2,1,2,0,1,1,7]","[2,5,8,6,0,2 3,16,2 1,6,7,12,0,13,5,11,3,32,0,14,1,6,10,0,2,24,1,17,6,7,21,18,7,1,29,1,9,1,0,4,15,26,1,4,19,6,6,7 4,3,0 6,0,33,0,25,3,28,30,27,3,20,22,31,1,23]"
 78, 7,26, 10, 35,   , combine, 65,0.17,   0.001,"[27 5,25,2,10,21,2,20,14,3 4,26,2 0,2 17,13,11,30,24,8 3,6,28,16,4,6,3,2,5,12,0,7,19 0,5 15,22,6,1,2,23,0,1,29,5,4,32,5,1,6,9,0,3 1,5,0 2 4,1 4,1,31,5,1,1 3,18,3,4,3 0,2,1,2,2,5,4]","[24,23,4,3 4,2 17,2,6,21,0,5,29,1,1 4,14,2,3,32,30,3 1,4,7,6,13,0 2 4,2,4,1,2 0,1,9,6,5,5 15,25,1 3,11,8 3,22,2,31,3 0,20,12,28,5,18,1,5,5,27 5,0,16,1,0,26,6,5,2,4,2,19 0,2,3,1,10]"
 78, 7,26, 10, 35,   ,combineS, 65,0.17,   0.002,"[27 5,25,2,10,21,2,20,14,3 4,26,2 0,2 17,13,11,30,24,8 3,6,28,16,4,6,3,2,5,12,0,7,19 0,5 15,22,6,1,2,23,0,1,29,5,4,32,5,1,6,9,0,3 1,5,0 2 4,1 4,1,31,5,1,1 3,18,3,4,3 0,2,1,2,2,5,4]","[24,23,4,3 4,2 17,2,6,21,0,5,29,1,1 4,14,2,3,32,30,3 1,4,7,6,13,0 2 4,2,4,1,2 0,1,9,6,5,5 15,25,1 3,11,8 3,22,2,31,3 0,20,12,28,5,18,1,5,5,27 5,0,16,1,0,26,6,5,2,4,2,19 0,2,3,1,10]"
 78, 7,26, 10, 35,   ,  greedy, 67,0.14,   0.028,"[27,5,25,2,10,21,2,20,14,3,4,26,2 0,2 17,13,11,30,24,8 3,6,28,16,4,6,3,2,5,12,0,7,19,0 5,15,22,6,1,2,23,0,1,29,5,4,32,5,1,6,9,0,3 1,5 0,2 4 1,4,1,31,5,1 1,3,18,3,4 3,0 2,1,2,2,5,4]","[24,23,4 3,4,2 17,2,6,21,0 5,29,1 1,4,14,2,3,32,30,3 1,4,7,6,13,0 2,4,2 4 1,2 0,1,9,6,5,5,15,25,1,3,11,8 3,22,2,31,3,0,20,12,28,5,18,1,5,5,27,5 0,16,1,0,26,6,5,2,4,2,19,0,2,3,1,10]"
 78, 7,26, 10, 35,  1,     pso, 64,0.18,   7.827,"[27 5,25,2,10,21,2,20,14,3 4,26,2,0,2 17,13,11,30,24,8 3,6,28,16,4,6,3,2,5,12,0,7,19 0,5 15,22,6,1,2,23,0 1,29,5,4,32,5,1,6,9,0,3 1,5,0 2 4,1 4,1,31,5,1,1 3,18,3,4,3 0,2,1 2,2,5,4]","[24,23,4,3 4,2 17,2,6,21,0,5,29,1,1 4,14,2,3,32,30,3,1,4,7,6,13,0 2 4,2,4,1 2,0 1,9,6,5,5 15,25,1 3,11,8 3,22,2,31,3 0,20,12,28,5,18,1,5,5,27 5,0,16,1,0,26,6,5,2,4,2,19 0,2,3 1,10]"
 49, 6,11,  9, 33,   , combine, 42,0.15,   0.000,"[5 4,3 1,9,1 5,1,8,3,7,1 0,5,0,0 3,1,10,0,3,4,16,3,1,5 14,3,6,0,4 5,1,15,2,13,2,4,5,4,11,3,1,1,5,4,2,5,12]","[4,1,5 4,9,5,13,0,6,4,1,16,1,1 0,0,1,11,1,2,3 1,1,0 3,10,3,3,2,0,5,4 5,7,2,8,5,3,5 14,15,1 5,4,4,12,3,5,3]"
 49, 6,11,  9, 33,   ,combineS, 42,0.15,   0.001,"[5 4,3 1,9,1 5,1,8,3,7,1 0,5,0,0 3,1,10,0,3,4,16,3,1,5 14,3,6,0,4 5,1,15,2,13,2,4,5,4,11,3,1,1,5,4,2,5,12]","[4,1,5 4,9,5,13,0,6,4,1,16,1,1 0,0,1,11,1,2,3 1,1,0 3,10,3,3,2,0,5,4 5,7,2,8,5,3,5 14,15,1 5,4,4,12,3,5,3]"
 49, 6,11,  9, 33,   ,  greedy, 41,0.17,   0.008,"[5 4,3,1,9,1 5,1,8,3,7,1 0,5,0,0 3,1,10,0,3,4,16,3,1,5 14,3,6,0,4,5,1,15,2,13,2,4,5,4,11,3 1 1,5 4,2,5,12]","[4,1,5 4,9,5,13,0,6,4,1,16,1,1 0,0,1,11,1,2,3 1 1,0 3,10,3,3,2,0,5 4,5,7,2,8,5,3,5 14,15,1 5,4,4,12,3,5,3]"
 49, 6,11,  9, 33,  0,     pso, 40,0.19,   5.831,"[5 4,3,1,9,1,5,1,8,3,7,1,0 5,0 0,3 1,10,0 3,4,16,3,1,5 14,3,6,0,4 5,1,15,2,13,2,4,5 4,11,3,1 1,5,4,2,5,12]","[4,1,5 4,9,5,13,0,6,4,1,16,1 1,0 0,1,11,1,2,3 1,1,0 3,10,3,3,2,0 5,4 5,7,2,8,5,3,5 14,15,1,5 4,4,12,3,5,3]"
 43, 7,18,  6,  9,   , combine, 37,0.14,   0.000,"[0 3,2,13,15,7,23,3,4,7,10,0,8,18,24 0,7 6,6,25,4,1 2,9,3,12,0,2,11,19,6,22,20,0,1,17,14 0,3,21 7,16,4]","[8,25,12,23,4,6,1 2,19,20,18,1,7 6,15,3,7,0,0 3,14 0,0,4,16,22,7,24 0,2,3,2,3,6,21 7,13,17,0,10,4,9,11]"
