size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right,pair
27,4,17,4,3,0,pso,24,0.11538461538461539,0.294,"[0,9,2,4,16,11,3,10,19,3,12 20,3 5,18,8,15 3,13,7,17,0,2,1,14,1,6]","[18,10,13,1,1,3,15 3,7,4,0,12 20,11,16,3,17,14,8,9,3 5,19,2,0,6,2]",0 9 2 4 16 11 3 10 19 3 12 20 3 5 18 8 15 3 13 7 17 0 2 1 14 1 618 10 13 1 1 3 15 3 7 4 0 12 20 11 16 3 17 14 8 9 3 5 19 2 0 6 2
27,4,17,4,3,0,psoPure,24,0.11538461538461539,0.315,"[0,9,2,4,16,11,3,10,19,3,12 20,3 5,18,8,15 3,13,7,17,0,2,1,14,1,6]","[18,10,13,1,1,3,15 3,7,4,0,12 20,11,16,3,17,14,8,9,3 5,19,2,0,6,2]",0 9 2 4 16 11 3 10 19 3 12 20 3 5 18 8 15 3 13 7 17 0 2 1 14 1 618 10 13 1 1 3 15 3 7 4 0 12 20 11 16 3 17 14 8 9 3 5 19 2 0 6 2
27,4,17,4,3,0,psoComb,24,0.11538461538461539,2.576,"[0,9,2,4,16,11,3,10,19,3,12 20,3 5,18,8,15 3,13,7,17,0,2,1,14,1,6]","[18,10,13,1,1,3,15 3,7,4,0,12 20,11,16,3,17,14,8,9,3 5,19,2,0,6,2]",0 9 2 4 16 11 3 10 19 3 12 20 3 5 18 8 15 3 13 7 17 0 2 1 14 1 618 10 13 1 1 3 15 3 7 4 0 12 20 11 16 3 17 14 8 9 3 5 19 2 0 6 2
27,4,17,4,3,,FPT,24,0.11538461538461539,0.022,,,0 9 2 4 16 11 3 10 19 3 12 20 3 5 18 8 15 3 13 7 17 0 2 1 14 1 618 10 13 1 1 3 15 3 7 4 0 12 20 11 16 3 17 14 8 9 3 5 19 2 0 6 2
27,5,11,5,10,,combine,22,0.19230769230769232,0.0,"[8,2,6,1,17,9,4 1,16,10,15,18,11 13 5,6,2,5,5,14 6,6 6,4,4,12,4]","[6 6,4 1,4,2,10,17,6,4,11 13 5,4,5,15,2,12,6,14 6,8,5,16,18,1,9]",8 2 6 1 17 9 4 1 16 10 15 18 11 13 5 6 2 5 5 14 6 6 6 4 4 12 46 6 4 1 4 2 10 17 6 4 11 13 5 4 5 15 2 12 6 14 6 8 5 16 18 1 9
27,5,11,5,10,,combineS,22,0.19230769230769232,0.0,"[8,2,6,1,17,9,4 1,16,10,15,18,11 13 5,6,2,5,5,14 6,6 6,4,4,12,4]","[6 6,4 1,4,2,10,17,6,4,11 13 5,4,5,15,2,12,6,14 6,8,5,16,18,1,9]",8 2 6 1 17 9 4 1 16 10 15 18 11 13 5 6 2 5 5 14 6 6 6 4 4 12 46 6 4 1 4 2 10 17 6 4 11 13 5 4 5 15 2 12 6 14 6 8 5 16 18 1 9
27,5,11,5,10,,greedy,22,0.19230769230769232,0.001,"[8,2,6,1,17,9,4,1,16,10,15,18,11 13 5,6,2,5,5,14 6,6 6 4,4,12,4]","[6 6 4,1,4,2,10,17,6,4,11 13 5,4,5,15,2,12,6,14 6,8,5,16,18,1,9]",8 2 6 1 17 9 4 1 16 10 15 18 11 13 5 6 2 5 5 14 6 6 6 4 4 12 46 6 4 1 4 2 10 17 6 4 11 13 5 4 5 15 2 12 6 14 6 8 5 16 18 1 9
27,5,11,5,10,0,pso,22,0.19230769230769232,0.911,"[8,2,6,1,17,9,4,1,16,10,15,18,11 13 5,6,2,5,5,14 6,6 6 4,4,12,4]","[6 6 4,1,4,2,10,17,6,4,11 13 5,4,5,15,2,12,6,14 6,8,5,16,18,1,9]",8 2 6 1 17 9 4 1 16 10 15 18 11 13 5 6 2 5 5 14 6 6 6 4 4 12 46 6 4 1 4 2 10 17 6 4 11 13 5 4 5 15 2 12 6 14 6 8 5 16 18 1 9
27,5,11,5,10,0,psoPure,22,0.19230769230769232,0.943,"[8,2,6,1,17,9,4 1,16,10,15,18,11 13 5,6,2,5,5,14,6 6,6 4,4,12,4]","[6 6,4 1,4,2,10,17,6 4,11 13 5,4,5,15,2,12,6,14,6,8,5,16,18,1,9]",8 2 6 1 17 9 4 1 16 10 15 18 11 13 5 6 2 5 5 14 6 6 6 4 4 12 46 6 4 1 4 2 10 17 6 4 11 13 5 4 5 15 2 12 6 14 6 8 5 16 18 1 9
27,5,11,5,10,0,psoComb,22,0.19230769230769232,3.38,"[8,2,6,1,17,9,4,1,16,10,15,18,11 13 5,6,2,5,5,14 6,6 6 4,4,12,4]","[6 6 4,1,4,2,10,17,6,4,11 13 5,4,5,15,2,12,6,14 6,8,5,16,18,1,9]",8 2 6 1 17 9 4 1 16 10 15 18 11 13 5 6 2 5 5 14 6 6 6 4 4 12 46 6 4 1 4 2 10 17 6 4 11 13 5 4 5 15 2 12 6 14 6 8 5 16 18 1 9
27,5,11,5,10,,FPT,22,0.19230769230769232,0.268,,,8 2 6 1 17 9 4 1 16 10 15 18 11 13 5 6 2 5 5 14 6 6 6 4 4 12 46 6 4 1 4 2 10 17 6 4 11 13 5 4 5 15 2 12 6 14 6 8 5 16 18 1 9
28,7,5,6,10,,combine,23,0.18518518518518517,0.0,"[10,2,1,0,1 3,9,11 3,0,4,2 3,7,6,0,5,6 3,2,6 5,8,5,2,3,3,4]","[2,5,8,3,1,2,9,4,4,1 3,0,2 3,6 3,7,2,11 3,5,3,0,6 5,0,10,6]",10 2 1 0 1 3 9 11 3 0 4 2 3 7 6 0 5 6 3 2 6 5 8 5 2 3 3 42 5 8 3 1 2 9 4 4 1 3 0 2 3 6 3 7 2 11 3 5 3 0 6 5 0 10 6
28,7,5,6,10,,combineS,23,0.18518518518518517,0.0,"[10,2,1,0,1 3,9,11 3,0,4,2,3 7,6,0,5,6,3,2,6,5 8,5,2 3,3,4]","[2,5 8,3,1,2,9,4,4,1 3,0,2 3,6,3 7,2,11 3,5,3,0,6,5,0,10,6]",10 2 1 0 1 3 9 11 3 0 4 2 3 7 6 0 5 6 3 2 6 5 8 5 2 3 3 42 5 8 3 1 2 9 4 4 1 3 0 2 3 6 3 7 2 11 3 5 3 0 6 5 0 10 6
28,7,5,6,10,,greedy,23,0.18518518518518517,0.002,"[10,2,1,0,1 3,9,11 3,0,4,2 3,7,6,0,5,6 3,2,6 5,8,5,2,3,3,4]","[2,5,8,3,1,2,9,4,4,1 3,0,2 3,6 3,7,2,11 3,5,3,0,6 5,0,10,6]",10 2 1 0 1 3 9 11 3 0 4 2 3 7 6 0 5 6 3 2 6 5 8 5 2 3 3 42 5 8 3 1 2 9 4 4 1 3 0 2 3 6 3 7 2 11 3 5 3 0 6 5 0 10 6
28,7,5,6,10,0,pso,23,0.18518518518518517,1.291,"[10,2,1,0,1 3,9,11 3,0,4,2 3,7,6,0,5,6 3,2,6 5,8,5,2,3,3,4]","[2,5,8,3,1,2,9,4,4,1 3,0,2 3,6 3,7,2,11 3,5,3,0,6 5,0,10,6]",10 2 1 0 1 3 9 11 3 0 4 2 3 7 6 0 5 6 3 2 6 5 8 5 2 3 3 42 5 8 3 1 2 9 4 4 1 3 0 2 3 6 3 7 2 11 3 5 3 0 6 5 0 10 6
28,7,5,6,10,0,psoPure,23,0.18518518518518517,1.271,"[10,2,1,0,1 3,9,11 3,0,4,2,3 7,6,0,5,6,3,2,6 5,8,5,2 3,3,4]","[2,5,8,3,1,2,9,4,4,1 3,0,2 3,6,3 7,2,11 3,5,3,0,6 5,0,10,6]",10 2 1 0 1 3 9 11 3 0 4 2 3 7 6 0 5 6 3 2 6 5 8 5 2 3 3 42 5 8 3 1 2 9 4 4 1 3 0 2 3 6 3 7 2 11 3 5 3 0 6 5 0 10 6
28,7,5,6,10,0,psoComb,23,0.18518518518518517,3.505,"[10,2,1,0,1 3,9,11 3,0,4,2 3,7,6,0,5,6 3,2,6 5,8,5,2,3,3,4]","[2,5,8,3,1,2,9,4,4,1 3,0,2 3,6 3,7,2,11 3,5,3,0,6 5,0,10,6]",10 2 1 0 1 3 9 11 3 0 4 2 3 7 6 0 5 6 3 2 6 5 8 5 2 3 3 42 5 8 3 1 2 9 4 4 1 3 0 2 3 6 3 7 2 11 3 5 3 0 6 5 0 10 6
28,7,5,6,10,,FPT,22,0.2222222222222222,21.28,,,10 2 1 0 1 3 9 11 3 0 4 2 3 7 6 0 5 6 3 2 6 5 8 5 2 3 3 42 5 8 3 1 2 9 4 4 1 3 0 2 3 6 3 7 2 11 3 5 3 0 6 5 0 10 6
28,3,8,8,34,,combine,17,0.4074074074074074,0.0,"[1 0 6,1,0,10 1,5,0 2,1 2,9,0,2 0,2 2,8 0,1 7 2 0,4,2,0,3]","[4,1 2,0,0,1 0 6,5,3,2,10 1,2 0,0,1 7 2 0,0 2,2 2,1,9,8 0]",1 0 6 1 0 10 1 5 0 2 1 2 9 0 2 0 2 2 8 0 1 7 2 0 4 2 0 34 1 2 0 0 1 0 6 5 3 2 10 1 2 0 0 1 7 2 0 0 2 2 2 1 9 8 0
28,3,8,8,34,,combineS,17,0.4074074074074074,0.0,"[1 0 6,1,0,10 1,5,0 2,1 2,9,0,2 0,2 2,8 0,1 7 2 0,4,2,0,3]","[4,1 2,0,0,1 0 6,5,3,2,10 1,2 0,0,1 7 2 0,0 2,2 2,1,9,8 0]",1 0 6 1 0 10 1 5 0 2 1 2 9 0 2 0 2 2 8 0 1 7 2 0 4 2 0 34 1 2 0 0 1 0 6 5 3 2 10 1 2 0 0 1 7 2 0 0 2 2 2 1 9 8 0
28,3,8,8,34,,greedy,17,0.4074074074074074,0.001,"[1 0 6,1,0,10 1,5,0,2 1,2,9,0,2,0 2 2,8,0 1 7 2 0,4,2 0,3]","[4,1,2 0,0,1 0 6,5,3,2,10 1,2,0,0 1 7 2 0,0 2 2,2 1,9,8,0]",1 0 6 1 0 10 1 5 0 2 1 2 9 0 2 0 2 2 8 0 1 7 2 0 4 2 0 34 1 2 0 0 1 0 6 5 3 2 10 1 2 0 0 1 7 2 0 0 2 2 2 1 9 8 0
28,3,8,8,34,0,pso,17,0.4074074074074074,4.53,"[1 0 6,1,0,10 1,5,0,2 1,2,9,0,2,0 2 2,8,0 1 7 2 0,4,2 0,3]","[4,1,2 0,0,1 0 6,5,3,2,10 1,2,0,0 1 7 2 0,0 2 2,2 1,9,8,0]",1 0 6 1 0 10 1 5 0 2 1 2 9 0 2 0 2 2 8 0 1 7 2 0 4 2 0 34 1 2 0 0 1 0 6 5 3 2 10 1 2 0 0 1 7 2 0 0 2 2 2 1 9 8 0
28,3,8,8,34,0,psoPure,17,0.4074074074074074,4.634,"[1 0 6,1,0,10 1,5,0,2 1,2,9,0,2 0,2 2,8,0 1 7 2 0,4,2 0,3]","[4,1,2 0,0,1 0 6,5,3,2,10 1,2 0,0 1 7 2 0,0,2 2,2 1,9,8,0]",1 0 6 1 0 10 1 5 0 2 1 2 9 0 2 0 2 2 8 0 1 7 2 0 4 2 0 34 1 2 0 0 1 0 6 5 3 2 10 1 2 0 0 1 7 2 0 0 2 2 2 1 9 8 0
28,3,8,8,34,0,psoComb,17,0.4074074074074074,6.495,"[1 0 6,1,0,10 1,5,0,2 1,2,9,0,2,0 2 2,8,0 1 7 2 0,4,2 0,3]","[4,1,2 0,0,1 0 6,5,3,2,10 1,2,0,0 1 7 2 0,0 2 2,2 1,9,8,0]",1 0 6 1 0 10 1 5 0 2 1 2 9 0 2 0 2 2 8 0 1 7 2 0 4 2 0 34 1 2 0 0 1 0 6 5 3 2 10 1 2 0 0 1 7 2 0 0 2 2 2 1 9 8 0
28,3,8,8,34,,FPT,16,0.4444444444444444,354.967,,,1 0 6 1 0 10 1 5 0 2 1 2 9 0 2 0 2 2 8 0 1 7 2 0 4 2 0 34 1 2 0 0 1 0 6 5 3 2 10 1 2 0 0 1 7 2 0 0 2 2 2 1 9 8 0
28,5,13,5,11,,combine,22,0.2222222222222222,0.0,"[7,3,18,4 2,5,17,14,8,12,3 3,10,3 0,11,3,2,13,16,5,5 4 6 2,9,0,15]","[5 4 6 2,2,3 0,15,16,17,8,11,7,14,13,5,3 3,12,4 2,3,5,18,0,9,3,10]",7 3 18 4 2 5 17 14 8 12 3 3 10 3 0 11 3 2 13 16 5 5 4 6 2 9 0 155 4 6 2 2 3 0 15 16 17 8 11 7 14 13 5 3 3 12 4 2 3 5 18 0 9 3 10
28,5,13,5,11,,combineS,22,0.2222222222222222,0.0,"[7,3,18,4 2,5,17,14,8,12,3,3 10,3,0,11,3,2,13,16,5,5 4 6 2,9,0 15]","[5 4 6 2,2,3,0 15,16,17,8,11,7,14,13,5,3,3,12,4 2,3,5,18,0,9,3 10]",7 3 18 4 2 5 17 14 8 12 3 3 10 3 0 11 3 2 13 16 5 5 4 6 2 9 0 155 4 6 2 2 3 0 15 16 17 8 11 7 14 13 5 3 3 12 4 2 3 5 18 0 9 3 10
28,5,13,5,11,,greedy,22,0.2222222222222222,0.001,"[7,3,18,4 2,5,17,14,8,12,3,3 10,3,0,11,3,2,13,16,5,5 4 6 2,9,0 15]","[5 4 6 2,2,3,0 15,16,17,8,11,7,14,13,5,3,3,12,4 2,3,5,18,0,9,3 10]",7 3 18 4 2 5 17 14 8 12 3 3 10 3 0 11 3 2 13 16 5 5 4 6 2 9 0 155 4 6 2 2 3 0 15 16 17 8 11 7 14 13 5 3 3 12 4 2 3 5 18 0 9 3 10
28,5,13,5,11,0,pso,22,0.2222222222222222,1.187,"[7,3,18,4 2,5,17,14,8,12,3 3,10,3 0,11,3,2,13,16,5,5 4 6 2,9,0,15]","[5 4 6 2,2,3 0,15,16,17,8,11,7,14,13,5,3 3,12,4 2,3,5,18,0,9,3,10]",7 3 18 4 2 5 17 14 8 12 3 3 10 3 0 11 3 2 13 16 5 5 4 6 2 9 0 155 4 6 2 2 3 0 15 16 17 8 11 7 14 13 5 3 3 12 4 2 3 5 18 0 9 3 10
28,5,13,5,11,0,psoPure,22,0.2222222222222222,1.181,"[7,3,18,4 2,5,17,14,8,12,3,3 10,3,0,11,3,2,13,16,5,5 4 6 2,9,0 15]","[5 4 6 2,2,3,0 15,16,17,8,11,7,14,13,5,3,3,12,4 2,3,5,18,0,9,3 10]",7 3 18 4 2 5 17 14 8 12 3 3 10 3 0 11 3 2 13 16 5 5 4 6 2 9 0 155 4 6 2 2 3 0 15 16 17 8 11 7 14 13 5 3 3 12 4 2 3 5 18 0 9 3 10
28,5,13,5,11,0,psoComb,22,0.2222222222222222,3.764,"[7,3,18,4 2,5,17,14,8,12,3 3,10,3 0,11,3,2,13,16,5,5 4 6 2,9,0,15]","[5 4 6 2,2,3 0,15,16,17,8,11,7,14,13,5,3 3,12,4 2,3,5,18,0,9,3,10]",7 3 18 4 2 5 17 14 8 12 3 3 10 3 0 11 3 2 13 16 5 5 4 6 2 9 0 155 4 6 2 2 3 0 15 16 17 8 11 7 14 13 5 3 3 12 4 2 3 5 18 0 9 3 10
28,5,13,5,11,,FPT,22,0.2222222222222222,0.65,,,7 3 18 4 2 5 17 14 8 12 3 3 10 3 0 11 3 2 13 16 5 5 4 6 2 9 0 155 4 6 2 2 3 0 15 16 17 8 11 7 14 13 5 3 3 12 4 2 3 5 18 0 9 3 10
28,7,8,4,11,,combine,21,0.25925925925925924,0.0,"[6,6,3 3,5,5,2 2,14,15,0,2,0,9 8,7,1,13,0 3,10 7,2,12,1 3 7,11]","[12,2 2,3 3,2,2,14,0,5,1 3 7,15,13,6,9 8,1,0,0 3,11,6,10 7,5,7]",6 6 3 3 5 5 2 2 14 15 0 2 0 9 8 7 1 13 0 3 10 7 2 12 1 3 7 1112 2 2 3 3 2 2 14 0 5 1 3 7 15 13 6 9 8 1 0 0 3 11 6 10 7 5 7
28,7,8,4,11,,combineS,20,0.2962962962962963,0.0,"[6,6,3 3,5,5,2 2 14,15,0,2,0,9 8,7,1,13,0 3,10 7,2,12,1 3 7,11]","[12,2,2,3 3,2 2 14,0,5,1 3 7,15,13,6,9 8,1,0,0 3,11,6,10 7,5,7]",6 6 3 3 5 5 2 2 14 15 0 2 0 9 8 7 1 13 0 3 10 7 2 12 1 3 7 1112 2 2 3 3 2 2 14 0 5 1 3 7 15 13 6 9 8 1 0 0 3 11 6 10 7 5 7
28,7,8,4,11,,greedy,20,0.2962962962962963,0.001,"[6,6,3 3,5,5,2 2 14,15,0,2,0,9 8,7,1,13,0 3,10 7,2,12,1 3 7,11]","[12,2,2,3 3,2 2 14,0,5,1 3 7,15,13,6,9 8,1,0,0 3,11,6,10 7,5,7]",6 6 3 3 5 5 2 2 14 15 0 2 0 9 8 7 1 13 0 3 10 7 2 12 1 3 7 1112 2 2 3 3 2 2 14 0 5 1 3 7 15 13 6 9 8 1 0 0 3 11 6 10 7 5 7
28,7,8,4,11,0,pso,20,0.2962962962962963,1.432,"[6,6,3 3,5,5,2 2 14,15,0,2,0,9 8,7,1,13,0 3,10 7,2,12,1 3 7,11]","[12,2,2,3 3,2 2 14,0,5,1 3 7,15,13,6,9 8,1,0,0 3,11,6,10 7,5,7]",6 6 3 3 5 5 2 2 14 15 0 2 0 9 8 7 1 13 0 3 10 7 2 12 1 3 7 1112 2 2 3 3 2 2 14 0 5 1 3 7 15 13 6 9 8 1 0 0 3 11 6 10 7 5 7
28,7,8,4,11,0,psoPure,20,0.2962962962962963,1.43,"[6,6,3 3,5,5,2 2 14,15,0,2,0,9 8,7,1,13,0 3,10 7,2,12,1 3 7,11]","[12,2,2,3 3,2 2 14,0,5,1 3 7,15,13,6,9 8,1,0,0 3,11,6,10 7,5,7]",6 6 3 3 5 5 2 2 14 15 0 2 0 9 8 7 1 13 0 3 10 7 2 12 1 3 7 1112 2 2 3 3 2 2 14 0 5 1 3 7 15 13 6 9 8 1 0 0 3 11 6 10 7 5 7
28,7,8,4,11,0,psoComb,20,0.2962962962962963,3.77,"[6,6,3 3,5,5,2 2 14,15,0,2,0,9 8,7,1,13,0 3,10 7,2,12,1 3 7,11]","[12,2,2,3 3,2 2 14,0,5,1 3 7,15,13,6,9 8,1,0,0 3,11,6,10 7,5,7]",6 6 3 3 5 5 2 2 14 15 0 2 0 9 8 7 1 13 0 3 10 7 2 12 1 3 7 1112 2 2 3 3 2 2 14 0 5 1 3 7 15 13 6 9 8 1 0 0 3 11 6 10 7 5 7
28,7,8,4,11,,FPT,20,0.2962962962962963,0.23,,,6 6 3 3 5 5 2 2 14 15 0 2 0 9 8 7 1 13 0 3 10 7 2 12 1 3 7 1112 2 2 3 3 2 2 14 0 5 1 3 7 15 13 6 9 8 1 0 0 3 11 6 10 7 5 7
28,5,9,5,10,,combine,22,0.2222222222222222,0.0,"[2,5,12,6 2,8,3,2 3,3 0,5,9,0,16,0,10,6,0 13,3 3,5,11 15,5,2,14]","[3 0,6 2,6,14,2 3,12,2,11 15,16,10,2,0,3,0,5,5,0 13,9,5,5,3 3,8]",2 5 12 6 2 8 3 2 3 3 0 5 9 0 16 0 10 6 0 13 3 3 5 11 15 5 2 143 0 6 2 6 14 2 3 12 2 11 15 16 10 2 0 3 0 5 5 0 13 9 5 5 3 3 8
28,5,9,5,10,,combineS,22,0.2222222222222222,0.0,"[2,5,12,6 2,8,3,2 3,3 0,5,9,0,16,0,10,6,0 13,3 3,5,11 15,5,2,14]","[3 0,6 2,6,14,2 3,12,2,11 15,16,10,2,0,3,0,5,5,0 13,9,5,5,3 3,8]",2 5 12 6 2 8 3 2 3 3 0 5 9 0 16 0 10 6 0 13 3 3 5 11 15 5 2 143 0 6 2 6 14 2 3 12 2 11 15 16 10 2 0 3 0 5 5 0 13 9 5 5 3 3 8
28,5,9,5,10,,greedy,21,0.25925925925925924,0.002,"[2,5,12,6 2,8,3,2 3,3 0 5,9,0,16,0,10,6,0 13,3 3,5,11 15,5,2,14]","[3,0,6 2,6,14,2 3,12,2,11 15,16,10,2,0,3 0 5,5,0 13,9,5,5,3 3,8]",2 5 12 6 2 8 3 2 3 3 0 5 9 0 16 0 10 6 0 13 3 3 5 11 15 5 2 143 0 6 2 6 14 2 3 12 2 11 15 16 10 2 0 3 0 5 5 0 13 9 5 5 3 3 8
28,5,9,5,10,0,pso,21,0.25925925925925924,1.238,"[2,5,12,6 2,8,3,2 3,3 0 5,9,0,16,0,10,6,0 13,3 3,5,11 15,5,2,14]","[3,0,6 2,6,14,2 3,12,2,11 15,16,10,2,0,3 0 5,5,0 13,9,5,5,3 3,8]",2 5 12 6 2 8 3 2 3 3 0 5 9 0 16 0 10 6 0 13 3 3 5 11 15 5 2 143 0 6 2 6 14 2 3 12 2 11 15 16 10 2 0 3 0 5 5 0 13 9 5 5 3 3 8
28,5,9,5,10,0,psoPure,21,0.25925925925925924,1.239,"[2,5,12,6 2,8,3,2 3,3 0 5,9,0,16,0,10,6,0 13,3 3,5,11 15,5,2,14]","[3,0,6 2,6,14,2 3,12,2,11 15,16,10,2,0,3 0 5,5,0 13,9,5,5,3 3,8]",2 5 12 6 2 8 3 2 3 3 0 5 9 0 16 0 10 6 0 13 3 3 5 11 15 5 2 143 0 6 2 6 14 2 3 12 2 11 15 16 10 2 0 3 0 5 5 0 13 9 5 5 3 3 8
28,5,9,5,10,0,psoComb,21,0.25925925925925924,3.36,"[2,5,12,6 2,8,3,2 3,3 0 5,9,0,16,0,10,6,0 13,3 3,5,11 15,5,2,14]","[3,0,6 2,6,14,2 3,12,2,11 15,16,10,2,0,3 0 5,5,0 13,9,5,5,3 3,8]",2 5 12 6 2 8 3 2 3 3 0 5 9 0 16 0 10 6 0 13 3 3 5 11 15 5 2 143 0 6 2 6 14 2 3 12 2 11 15 16 10 2 0 3 0 5 5 0 13 9 5 5 3 3 8
28,5,9,5,10,,FPT,21,0.25925925925925924,17.964,,,2 5 12 6 2 8 3 2 3 3 0 5 9 0 16 0 10 6 0 13 3 3 5 11 15 5 2 143 0 6 2 6 14 2 3 12 2 11 15 16 10 2 0 3 0 5 5 0 13 9 5 5 3 3 8
28,4,7,7,17,,combine,21,0.25925925925925924,0.0,"[2,1,0 1,6,2,5,0 2,3 2,11,2 0,9,1,0 3,0,3,10,2 0,0,7,1 2,8]","[10,7,0 3,8,1 2,2 0,0 2,0 1,3,1,1,5,11,6,3 2,9,0,0,2 0,2,2]",2 1 0 1 6 2 5 0 2 3 2 11 2 0 9 1 0 3 0 3 10 2 0 0 7 1 2 810 7 0 3 8 1 2 2 0 0 2 0 1 3 1 1 5 11 6 3 2 9 0 0 2 0 2 2
28,4,7,7,17,,combineS,21,0.25925925925925924,0.0,"[2,1,0 1,6,2,5,0 2,3 2,11,2 0,9,1,0 3,0,3,10,2 0,0,7,1 2,8]","[10,7,0 3,8,1 2,2 0,0 2,0 1,3,1,1,5,11,6,3 2,9,0,0,2 0,2,2]",2 1 0 1 6 2 5 0 2 3 2 11 2 0 9 1 0 3 0 3 10 2 0 0 7 1 2 810 7 0 3 8 1 2 2 0 0 2 0 1 3 1 1 5 11 6 3 2 9 0 0 2 0 2 2
28,4,7,7,17,,greedy,21,0.25925925925925924,0.002,"[2,1,0 1,6,2,5,0,2,3 2,11,2 0,9,1,0 3,0,3,10,2 0 0,7,1 2,8]","[10,7,0 3,8,1 2,2 0 0,2,0 1,3,1,1,5,11,6,3 2,9,0,0,2 0,2,2]",2 1 0 1 6 2 5 0 2 3 2 11 2 0 9 1 0 3 0 3 10 2 0 0 7 1 2 810 7 0 3 8 1 2 2 0 0 2 0 1 3 1 1 5 11 6 3 2 9 0 0 2 0 2 2
28,4,7,7,17,0,pso,21,0.25925925925925924,2.403,"[2,1,0 1,6,2,5,0 2,3 2,11,2,0,9,1,0 3,0,3,10,2 0 0,7,1 2,8]","[10,7,0 3,8,1 2,2 0 0,2,0 1,3,1,1,5,11,6,3 2,9,0,0 2,0,2,2]",2 1 0 1 6 2 5 0 2 3 2 11 2 0 9 1 0 3 0 3 10 2 0 0 7 1 2 810 7 0 3 8 1 2 2 0 0 2 0 1 3 1 1 5 11 6 3 2 9 0 0 2 0 2 2
28,4,7,7,17,0,psoPure,21,0.25925925925925924,2.423,"[2,1,0 1,6,2,5,0 2,3 2,11,2 0,9,1,0 3,0,3,10,2 0,0,7,1 2,8]","[10,7,0 3,8,1 2,2 0,0 2,0 1,3,1,1,5,11,6,3 2,9,0,0,2 0,2,2]",2 1 0 1 6 2 5 0 2 3 2 11 2 0 9 1 0 3 0 3 10 2 0 0 7 1 2 810 7 0 3 8 1 2 2 0 0 2 0 1 3 1 1 5 11 6 3 2 9 0 0 2 0 2 2
28,4,7,7,17,0,psoComb,21,0.25925925925925924,4.522,"[2,1,0 1,6,2,5,0 2,3 2,11,2,0,9,1,0 3,0,3,10,2 0 0,7,1 2,8]","[10,7,0 3,8,1 2,2 0 0,2,0 1,3,1,1,5,11,6,3 2,9,0,0 2,0,2,2]",2 1 0 1 6 2 5 0 2 3 2 11 2 0 9 1 0 3 0 3 10 2 0 0 7 1 2 810 7 0 3 8 1 2 2 0 0 2 0 1 3 1 1 5 11 6 3 2 9 0 0 2 0 2 2
28,4,7,7,17,,FPT,20,0.2962962962962963,2351.498,,,2 1 0 1 6 2 5 0 2 3 2 11 2 0 9 1 0 3 0 3 10 2 0 0 7 1 2 810 7 0 3 8 1 2 2 0 0 2 0 1 3 1 1 5 11 6 3 2 9 0 0 2 0 2 2
28,7,5,6,10,,combine,23,0.18518518518518517,0.0,"[12,4,7 3,1,1,0,3,4,9 3,5,7,5,6,7,10,1 7,7,5,8,0,6,6,11 7 3]","[6,3,12,7,0,7 3,6,10,0,1,5,4,5,1,9 3,1 7,11 7 3,8,7,7,6,4,5]",12 4 7 3 1 1 0 3 4 9 3 5 7 5 6 7 10 1 7 7 5 8 0 6 6 11 7 36 3 12 7 0 7 3 6 10 0 1 5 4 5 1 9 3 1 7 11 7 3 8 7 7 6 4 5
28,7,5,6,10,,combineS,23,0.18518518518518517,0.0,"[12,4,7 3,1,1,0,3,4,9 3,5,7,5,6,7,10,1 7,7,5,8,0,6,6,11 7 3]","[6,3,12,7,0,7 3,6,10,0,1,5,4,5,1,9 3,1 7,11 7 3,8,7,7,6,4,5]",12 4 7 3 1 1 0 3 4 9 3 5 7 5 6 7 10 1 7 7 5 8 0 6 6 11 7 36 3 12 7 0 7 3 6 10 0 1 5 4 5 1 9 3 1 7 11 7 3 8 7 7 6 4 5
28,7,5,6,10,,greedy,23,0.18518518518518517,0.002,"[12,4,7 3,1,1,0,3,4,9 3,5,7,5,6,7,10,1,7 7,5,8,0,6,6,11 7 3]","[6,3,12,7,0,7 3,6,10,0,1,5,4,5,1,9 3,1,7,11 7 3,8,7 7,6,4,5]",12 4 7 3 1 1 0 3 4 9 3 5 7 5 6 7 10 1 7 7 5 8 0 6 6 11 7 36 3 12 7 0 7 3 6 10 0 1 5 4 5 1 9 3 1 7 11 7 3 8 7 7 6 4 5
28,7,5,6,10,0,pso,23,0.18518518518518517,1.004,"[12,4,7 3,1,1,0,3,4,9 3,5,7,5,6,7,10,1 7,7,5,8,0,6,6,11 7 3]","[6,3,12,7,0,7 3,6,10,0,1,5,4,5,1,9 3,1 7,11 7 3,8,7,7,6,4,5]",12 4 7 3 1 1 0 3 4 9 3 5 7 5 6 7 10 1 7 7 5 8 0 6 6 11 7 36 3 12 7 0 7 3 6 10 0 1 5 4 5 1 9 3 1 7 11 7 3 8 7 7 6 4 5
28,7,5,6,10,0,psoPure,23,0.18518518518518517,0.997,"[12,4,7 3,1,1,0,3,4,9 3,5,7,5,6,7,10,1 7,7,5,8,0,6,6,11 7 3]","[6,3,12,7,0,7 3,6,10,0,1,5,4,5,1,9 3,1 7,11 7 3,8,7,7,6,4,5]",12 4 7 3 1 1 0 3 4 9 3 5 7 5 6 7 10 1 7 7 5 8 0 6 6 11 7 36 3 12 7 0 7 3 6 10 0 1 5 4 5 1 9 3 1 7 11 7 3 8 7 7 6 4 5
