size,repeats,singles,maxRepeat,edges,heuristic,blocks,score,time,left,right
 47, 6,15,  7, 23,  greedy, 39,0.17,   0.004,"[6,21,9,15,4 1,10,7,5,0 6,19,18,5,20,4,3,3,12,3,6 1,13,6,5,1,6 3 4,16,6,3,17,1,0,3 4,1 3,6,8,4 4,4,14,11,1]","[19,3,0,6 1,5,4 4,3 4,18,17,0 6,6 3 4,4 1,21,5,6,6,1,1 3,3,16,11,7,12,4,1,6,14,4,9,10,3,20,6,13,8,15,5,3,1]"
 47, 6,15,  7, 23,     pso, 39,0.17,   1.755,"[6,21,9,15,4 1,10,7,5,0 6,19,18,5,20,4,3,3,12,3,6 1,13,6,5,1,6 3 4,16,6,3,17,1,0,3 4,1 3,6,8,4 4,4,14,11,1]","[19,3,0,6 1,5,4 4,3 4,18,17,0 6,6 3 4,4 1,21,5,6,6,1,1 3,3,16,11,7,12,4,1,6,14,4,9,10,3,20,6,13,8,15,5,3,1]"
 71, 8,17, 12, 38, combine, 58,0.19,   0.001,"[0 1,2,23 3,20,16,1,0,15,4 4,0,1 2,12,24 0,14,4,4 2,4,17,4 7,9,1 3,19,18,11 5,6 0,6,0,1,8,5,1 1,6,0,1,1,3,2,4,4,6 1,4,22,21,6,3,2,6 4,5,10,5,13,3,1,7,0,1,2,7]","[5,0,0,3,4 7,10,1 3,1,15,6,6 4,18,20,4 4,1 1,4,21,2,1,6 0,0,6,1 2,2,0,0 1,11 5,0,19,3,7,4 2,13,5,9,14,24 0,23 3,1,4,16,3,4,1,4,12,1,4,5,7,8,2,2,6 1,22,6,1,17]"
 71, 8,17, 12, 38,combineS, 58,0.19,   0.001,"[0 1,2,23 3,20,16,1,0,15,4 4,0,1 2,12,24 0,14,4,4 2,4,17,4 7,9,1 3,19,18,11 5,6 0,6,0,1,8,5,1 1,6,0,1,1,3,2,4,4,6 1,4,22,21,6,3,2,6 4,5,10,5,13,3,1,7,0,1,2,7]","[5,0,0,3,4 7,10,1 3,1,15,6,6 4,18,20,4 4,1 1,4,21,2,1,6 0,0,6,1 2,2,0,0 1,11 5,0,19,3,7,4 2,13,5,9,14,24 0,23 3,1,4,16,3,4,1,4,12,1,4,5,7,8,2,2,6 1,22,6,1,17]"
 71, 8,17, 12, 38,  greedy, 56,0.21,   0.013,"[0,1,2,23 3,20,16,1,0,15,4,4,0,1,2,12,24 0,14,4,4 2,4,17,4 7,9,1,3,19,18,11 5,6,0 6,0 1,8,5,1,1 6 0,1 1,3,2,4 4,6 1,4,22,21,6,3,2,6 4,5,10,5,13,3 1,7,0,1 2,7]","[5,0,0,3,4 7,10,1,3 1,15,6,6 4,18,20,4 4,1 1,4,21,2,1 6 0,0 6,1 2,2,0,0 1,11 5,0,19,3,7,4 2,13,5,9,14,24 0,23 3,1,4,16,3,4,1,4,12,1,4,5,7,8,2,2,6 1,22,6,1,17]"
 71, 8,17, 12, 38,     pso, 55,0.23,   4.677,"[0,1 2,23 3,20,16,1,0,15,4 4,0,1,2,12,24 0,14,4,4 2,4,17,4 7,9,1,3,19,18,11 5,6,0 6,0,1,8,5,1,1 6 0,1 1,3,2,4,4,6,1 4,22,21,6,3,2 6,4 5,10,5,13,3 1,7,0 1,2,7]","[5,0,0,3,4 7,10,1,3 1,15,6,6,4,18,20,4 4,1 1,4,21,2,1 6 0,0 6,1 2,2,0,0 1,11 5,0,19,3,7,4 2,13,5,9,14,24 0,23 3,1 4,16,3,4,1,4,12,1,4 5,7,8,2,2 6,1,22,6,1,17]"
 80, 8,20, 10, 39, combine, 63,0.22,   0.001,"[1 7 5 3,1,16,5 0,13,6,4,9,7,2 0,15,3,12,6,7 5,7 1,14 3,7,5,1,8,6,7,0,22,4 7,3 1,10,17,6 1,23,6 5,2 0,11,7,21,25,1 0,19,4,5,4 4,26,7,24,4,2,2,18,4,2,6,20,4,1,27,3,1 6,6,0,7 6,0,3]","[20,1 6,16,10,7,6 5,6,26,4,7 1,6,2,27,4 7,25,0,5,18,3,23,7,1 0,5 0,12,7,1,3,7,1 7 5 3,9,4 4,6,8,4,6,14 3,21,7,4,6 1,6,1,3 1,1,4,13,5,7 6,19,11,7 5,15,0,2,17,2 0,0,4,3,24,2 0,2,22]"
 80, 8,20, 10, 39,combineS, 64,0.20,   0.001,"[1 7 5 3,1,16,5 0,13,6,4,9,7,2 0,15,3,12,6,7,5 7,1,14 3,7,5,1,8,6,7,0,22,4 7,3 1,10,17,6 1,23,6 5,2 0,11 7,21,25,1 0,19,4,5,4 4,26,7,24,4,2,2,18,4,2,6,20,4,1,27,3,1 6,6,0,7,6,0,3]","[20,1 6,16,10,7,6 5,6,26,4 7,1,6,2,27,4,7,25,0,5,18,3,23,7,1 0,5 0,12,7,1,3,7,1 7 5 3,9,4 4,6,8,4,6,14 3,21,7,4,6 1,6,1,3 1,1,4,13,5 7,6,19,11 7,5,15,0,2,17,2 0,0,4,3,24,2 0,2,22]"
 80, 8,20, 10, 39,  greedy, 64,0.20,   0.018,"[1 7 5 3,1,16,5 0,13,6,4,9,7,2 0,15,3,12,6,7 5,7 1,14,3 7,5,1,8,6,7,0,22,4 7,3 1,10,17,6 1,23,6,5,2 0,11,7,21,25,1 0,19,4,5,4 4,26,7,24,4,2,2,18,4,2,6,20,4,1,27,3,1 6,6,0,7 6,0,3]","[20,1 6,16,10,7 6,5,6,26,4,7 1,6,2,27,4 7,25,0,5,18,3,23,7,1 0,5 0,12,7,1,3 7,1 7 5 3,9,4 4,6,8,4,6,14,3,21,7,4,6 1,6,1,3 1,1,4,13,5,7,6,19,11,7 5,15,0,2,17,2 0,0,4,3,24,2 0,2,22]"
 80, 8,20, 10, 39,     pso, 63,0.22,   4.134,"[1 7 5 3,1,16,5 0,13,6,4,9,7,2 0,15,3,12,6,7 5,7 1,14 3,7,5,1,8,6,7,0,22,4 7,3 1,10,17,6 1,23,6 5,2 0,11,7,21,25,1 0,19,4,5,4 4,26,7,24,4,2,2,18,4,2,6,20,4,1,27,3,1 6,6,0,7 6,0,3]","[20,1 6,16,10,7,6 5,6,26,4,7 1,6,2,27,4 7,25,0,5,18,3,23,7,1 0,5 0,12,7,1,3,7,1 7 5 3,9,4 4,6,8,4,6,14 3,21,7,4,6 1,6,1,3 1,1,4,13,5,7 6,19,11,7 5,15,0,2,17,2 0,0,4,3,24,2 0,2,22]"
 65, 8,13, 10, 44, combine, 49,0.25,   0.000,"[14,7 2,4,6,11,1 7 0,1 3,5 0,10,1 3,2 0,6 7,19,7,4,17,4 2,3,9,3,7,4 0,2,5,13,1,7 2,3,0 7,1 1,4,0,16 7,0 3,12,3,1,20,8,5,15,6,18,3,7,7 0,0,0,5]","[4 0,12,6,7 2,6 7,5 0,1 7 0,7 0,1 3,0,17,7,15,14,0,2 0,4,4,9,4,3,2,20,7,10,5,0 7,1 3,19,1,8,13,18,1,6,7 2,11,16 7,3,3,3,1 1,0,4 2,7,5,0 3,3,5]"
 65, 8,13, 10, 44,combineS, 49,0.25,   0.001,"[14,7 2,4,6,11,1 7 0,1 3,5 0,10,1 3,2 0,6 7,19,7,4,17,4 2,3,9,3,7,4 0,2,5,13,1,7 2,3,0 7,1 1,4,0,16 7,0 3,12,3,1,20,8,5,15,6,18,3,7,7 0,0,0,5]","[4 0,12,6,7 2,6 7,5 0,1 7 0,7 0,1 3,0,17,7,15,14,0,2 0,4,4,9,4,3,2,20,7,10,5,0 7,1 3,19,1,8,13,18,1,6,7 2,11,16 7,3,3,3,1 1,0,4 2,7,5,0 3,3,5]"
 65, 8,13, 10, 44,  greedy, 50,0.23,   0.009,"[14,7 2,4,6,11,1,7 0 1 3,5 0,10,1,3 2,0,6 7,19,7,4,17,4 2,3,9,3,7,4,0 2,5,13,1,7 2,3,0 7 1,1,4 0,16,7 0,3,12,3 1,20,8,5,15,6,18,3,7,7,0,0,0,5]","[4 0,12,6,7 2,6 7,5 0,1,7 0,7 0 1 3,0,17,7,15,14,0 2,0,4,4,9,4,3 2,20,7,10,5,0 7 1,3,19,1,8,13,18,1,6,7 2,11,16,7,3,3,3 1,1,0,4 2,7,5,0,3,3,5]"
 65, 8,13, 10, 44,     pso, 48,0.27,   5.483,"[14,7 2,4,6,11,1,7 0 1 3,5 0,10,1,3 2,0,6 7,19,7,4,17,4 2,3,9,3,7,4,0 2,5,13,1,7 2,3,0 7 1,1,4 0,16 7,0 3,12,3 1,20,8,5,15,6,18,3,7,7 0,0,0,5]","[4 0,12,6,7 2,6 7,5 0,1,7 0,7 0 1 3,0,17,7,15,14,0 2,0,4,4,9,4,3 2,20,7,10,5,0 7 1,3,19,1,8,13,18,1,6,7 2,11,16 7,3,3,3 1,1,0,4 2,7,5,0 3,3,5]"
 62, 5, 7, 14, 93, combine, 42,0.33,   0.000,"[1 0,4 0 2,2 4,2 0,2,0 4,11,1 4,2,0 4,1 2,3 2,3,4 2,9,4,6,1 0,5,2,0 3,3,3,1,0 3,3,1 3,4,3,4,0,8,4 4,0 0,10,0,1 1,2,0 3,7,3 0,1]","[1 3,2 4,4 4,8,1 2,4 0 2,1 1,7,0 0,1,1 0,0 4,3,10,3 2,4 2,3,2,1,2 0,4,5,0,0 3,1 0,3,0 3,9,3,6,2,4,4,0 4,2,2,1 4,3,0 3,11,0,3 0]"
 62, 5, 7, 14, 93,combineS, 42,0.33,   0.001,"[1 0,4 0 2,2 4,2 0,2,0 4,11,1 4,2,0 4,1 2,3 2,3,4 2,9,4,6,1 0,5,2,0 3,3,3,1,0 3,3,1 3,4,3,4,0,8,4 4,0 0,10,0,1 1,2,0 3,7,3 0,1]","[1 3,2 4,4 4,8,1 2,4 0 2,1 1,7,0 0,1,1 0,0 4,3,10,3 2,4 2,3,2,1,2 0,4,5,0,0 3,1 0,3,0 3,9,3,6,2,4,4,0 4,2,2,1 4,3,0 3,11,0,3 0]"
 62, 5, 7, 14, 93,  greedy, 42,0.33,   0.007,"[1 0,4 0 2,2 4 2,0,2,0,4,11,1,4 2,0,4,1 2,3 2,3,4,2,9,4,6,1,0,5,2,0 3,3,3 1 0 3,3,1 3,4 3,4,0,8,4 4 0,0,10,0 1,1 2 0,3,7,3 0,1]","[1 3,2,4,4,4,8,1 2,4 0 2,1,1,7,0,0 1,1 0,0,4 3,10,3,2 4 2,3 2,1 2 0,4,5,0,0,3 1 0 3,0,3,9,3,6,2,4 4 0,4 2,2,1,4,3 0,3,11,0 3,0]"
 62, 5, 7, 14, 93,     pso, 39,0.38,  11.112,"[1 0,4 0 2,2 4,2,0,2 0 4,11,1,4 2,0 4,1 2,3 2,3,4 2,9,4,6,1,0,5,2,0 3,3,3 1 0 3,3,1 3,4 3,4 0,8,4 4,0 0,10,0,1 1,2,0 3,7,3,0 1]","[1 3,2 4,4 4,8,1 2,4 0 2,1 1,7,0,0 1,1 0,0 4,3,10,3 2,4 2,3,2,1,2 0 4,5,0 0,3 1 0 3,0 3,9,3,6,2,4,4 0,4 2,2,1,4 3,0 3,11,0,3,0]"
 54, 8,13,  9, 28, combine, 43,0.21,   0.000,"[8,7,2,1,2,3,6 7,0,13,9,14,18,20,5 4,4 6,5 0,7 17 6,19 1,12,10,15,6,5,6,6,5,0 2,3,11,6 7,0,7,7,16 6,6,7,0 5,4,3,1,1,2,5]","[0 2,11,5 4,6,10,7,13,0 5,6 7,5 0,5,4 6,14,6,3,0,0,2,20,19 1,15,5,2,8,16 6,2,7,6,12,1,18,9,7 17 6,7,6,3,3,4,1,5,1,7,6 7]"
 54, 8,13,  9, 28,combineS, 43,0.21,   0.001,"[8,7,2,1,2,3,6 7,0,13,9,14,18,20,5 4,4 6,5 0,7 17 6,19 1,12,10,15,6,5,6,6,5,0 2,3,11,6 7,0,7,7,16 6,6,7,0 5,4,3,1,1,2,5]","[0 2,11,5 4,6,10,7,13,0 5,6 7,5 0,5,4 6,14,6,3,0,0,2,20,19 1,15,5,2,8,16 6,2,7,6,12,1,18,9,7 17 6,7,6,3,3,4,1,5,1,7,6 7]"
 54, 8,13,  9, 28,  greedy, 44,0.19,   0.006,"[8,7,2,1,2,3,6 7,0,13,9,14,18,20,5 4,4,6,5,0,7 17 6,19 1,12,10,15,6,5 6,6,5,0 2,3,11,6,7,0,7,7,16 6,6,7,0 5 4,3,1,1,2,5]","[0 2,11,5 4,6,10,7,13,0,5 6,7,5,0 5 4,6,14,6,3,0,0,2,20,19 1,15,5,2,8,16 6,2,7,6,12,1,18,9,7 17 6,7,6,3,3,4,1,5,1,7,6 7]"
 54, 8,13,  9, 28,     pso, 43,0.21,   2.700,"[8,7,2,1,2,3,6 7,0,13,9,14,18,20,5 4,4 6,5 0,7 17,6,19 1,12,10,15,6,5,6,6,5,0 2,3,11,6 7,0,7,7,16 6,6 7,0 5,4,3,1,1,2,5]","[0,2,11,5 4,6,10,7,13,0 5,6 7,5 0,5,4 6,14,6,3,0,0 2,20,19 1,15,5,2,8,16 6,2,7,6,12,1,18,9,7 17,6 7,6,3,3,4,1,5,1,7,6 7]"
 31, 7,12,  5,  7, combine, 27,0.13,   0.000,"[9,4 5,12,8,19,15 7,6 0,20,11,4 7,0,6,18,17,7,5,16,14,4,1,13,4,7,1,8,10,7]","[13,7,16,8,1,4 7,4,4,19,7,9,6 0,6,20,10,5,11,4 5,15 7,14,12,0,17,18,7,8,1]"
 31, 7,12,  5,  7,combineS, 27,0.13,   0.000,"[9,4,5,12,8,19,15 7,6 0,20,11 4,7,0,6,18,17,7,5,16,14,4,1,13,4 7,1,8,10,7]","[13,7,16,8,1,4 7,4,4,19,7,9,6 0,6,20,10,5,11 4,5,15 7,14,12,0,17,18,7,8,1]"
 31, 7,12,  5,  7,  greedy, 27,0.13,   0.002,"[9,4 5,12,8,19,15 7,6 0,20,11,4 7,0,6,18,17,7,5,16,14,4,1,13,4,7,1,8,10,7]","[13,7,16,8,1,4 7,4,4,19,7,9,6 0,6,20,10,5,11,4 5,15 7,14,12,0,17,18,7,8,1]"
 31, 7,12,  5,  7,     pso, 27,0.13,   0.446,"[9,4 5,12,8,19,15 7,6 0,20,11,4 7,0,6,18,17,7,5,16,14,4,1,13,4,7,1,8,10,7]","[13,7,16,8,1,4 7,4,4,19,7,9,6 0,6,20,10,5,11,4 5,15 7,14,12,0,17,18,7,8,1]"
 63, 7,27, 10, 13, combine, 56,0.11,   0.000,"[33,32,8 0,4 5,17,3,3,6,1,30,2 4,24,27,0,4,15,7,0,16,5 0,2 2,2,25,26,3,6,0,2,1,2,9,1,5,22,18 3,20,12,6 3,21,29,19,11,28,14,13,2,4,4,23,31,2,4,2,0,10,2]","[0,21,6,2,4 5,2,20,8 0,0,30,4,1,16,2,6 3,2,24,33,2,31,1,15,0,27,6,32,3,18 3,28,7,25,3,2 2,5 0,29,23,2,14,5,10,22,0,3,2 4,1,13,12,2,11,4,9,17,4,26,4,19]"
 63, 7,27, 10, 13,combineS, 56,0.11,   0.001,"[33,32,8 0,4 5,17,3,3,6,1,30,2 4,24,27,0,4,15,7,0,16,5 0,2 2,2,25,26,3,6,0,2,1,2,9,1,5,22,18 3,20,12,6 3,21,29,19,11,28,14,13,2,4,4,23,31,2,4,2,0,10,2]","[0,21,6,2,4 5,2,20,8 0,0,30,4,1,16,2,6 3,2,24,33,2,31,1,15,0,27,6,32,3,18 3,28,7,25,3,2 2,5 0,29,23,2,14,5,10,22,0,3,2 4,1,13,12,2,11,4,9,17,4,26,4,19]"
 63, 7,27, 10, 13,  greedy, 56,0.11,   0.011,"[33,32,8 0,4,5,17,3,3,6,1,30,2,4,24,27,0,4,15,7,0,16,5 0,2 2,2,25,26,3,6,0,2,1,2,9,1,5,22,18 3,20,12,6 3,21,29,19,11,28,14,13,2 4,4,23,31,2 4,2,0,10,2]","[0,21,6,2 4,5,2,20,8 0,0,30,4,1,16,2,6 3,2,24,33,2,31,1,15,0,27,6,32,3,18 3,28,7,25,3,2 2,5 0,29,23,2,14,5,10,22,0,3,2 4,1,13,12,2,11,4,9,17,4,26,4,19]"
 63, 7,27, 10, 13,     pso, 56,0.11,   1.165,"[33,32,8 0,4 5,17,3,3,6,1,30,2 4,24,27,0,4,15,7,0,16,5 0,2 2,2,25,26,3,6,0,2,1,2,9,1,5,22,18 3,20,12,6 3,21,29,19,11,28,14,13,2,4,4,23,31,2,4,2,0,10,2]","[0,21,6,2,4 5,2,20,8 0,0,30,4,1,16,2,6 3,2,24,33,2,31,1,15,0,27,6,32,3,18 3,28,7,25,3,2 2,5 0,29,23,2,14,5,10,22,0,3,2 4,1,13,12,2,11,4,9,17,4,26,4,19]"
 62, 7,29,  7,  9, combine, 55,0.11,   0.000,"[4,7,0,18,17,16,8,20,2,1,10,33 0,27,1,3,11,3,4,5 29,3 1,28 5,21,31,0,15,5 4,2,9,19,14,2,1,13,3,24,6,1,2 22,2,30,5,34,2 3,1,35,2,23,32,25,26,6,1,3,12,0]","[21,1,14,17,15,35,18,2,27,2 22,5 29,34,1,5 4,3,16,2,2 3,12,30,0,7,2,25,3,13,11,23,24,3,20,1,1,5,32,3,2,6,10,28 5,1,19,3 1,26,9,8,0,4,0,1,33 0,31,4,6,2]"
 62, 7,29,  7,  9,combineS, 55,0.11,   0.001,"[4,7,0,18,17,16,8,20,2,1,10,33 0,27,1,3,11,3,4,5 29,3 1,28 5,21,31,0,15,5 4,2,9,19,14,2,1,13,3,24,6,1,2 22,2,30,5,34,2,3,1,35,2,23,32,25,26,6,1,3 12,0]","[21,1,14,17,15,35,18,2,27,2 22,5 29,34,1,5 4,3,16,2,2,3 12,30,0,7,2,25,3,13,11,23,24,3,20,1,1,5,32,3,2,6,10,28 5,1,19,3 1,26,9,8,0,4,0,1,33 0,31,4,6,2]"
 62, 7,29,  7,  9,  greedy, 55,0.11,   0.009,"[4,7,0,18,17,16,8,20,2,1,10,33 0,27,1,3,11,3,4,5 29,3 1,28 5,21,31,0,15,5 4,2,9,19,14,2,1,13,3,24,6,1,2 22,2,30,5,34,2,3,1,35,2,23,32,25,26,6,1,3 12,0]","[21,1,14,17,15,35,18,2,27,2 22,5 29,34,1,5 4,3,16,2,2,3 12,30,0,7,2,25,3,13,11,23,24,3,20,1,1,5,32,3,2,6,10,28 5,1,19,3 1,26,9,8,0,4,0,1,33 0,31,4,6,2]"
 62, 7,29,  7,  9,     pso, 55,0.11,   0.825,"[4,7,0,18,17,16,8,20,2,1,10,33 0,27,1,3,11,3,4,5 29,3 1,28 5,21,31,0,15,5 4,2,9,19,14,2,1,13,3,24,6,1,2 22,2,30,5,34,2 3,1,35,2,23,32,25,26,6,1,3,12,0]","[21,1,14,17,15,35,18,2,27,2 22,5 29,34,1,5 4,3,16,2,2 3,12,30,0,7,2,25,3,13,11,23,24,3,20,1,1,5,32,3,2,6,10,28 5,1,19,3 1,26,9,8,0,4,0,1,33 0,31,4,6,2]"
 47, 8,11,  8, 18, combine, 39,0.17,   0.000,"[6,14,5,7,2,13,10,1,1 6,0 5,12 8,2,3,0,7,0,5,17,2,3,4,1,2 0,11,5 15,16,9,5,5 4,0 0,3,1,18,4,2,4,1 0,0,6]","[7,14,0,3,18,6,3,2 0,2,10,5 4,2,7,1,12 8,5,1,4,0 5,4,0,1 6,5,13,1 0,16,3,6,2,2,5,0 0,1,0,17,11,4,9,5 15]"
 47, 8,11,  8, 18,combineS, 39,0.17,   0.000,"[6,14,5,7,2,13,10,1,1 6,0 5,12 8,2,3,0,7,0,5,17,2,3,4,1,2 0,11,5 15,16,9,5,5 4,0 0,3,1,18,4,2,4,1 0,0,6]","[7,14,0,3,18,6,3,2 0,2,10,5 4,2,7,1,12 8,5,1,4,0 5,4,0,1 6,5,13,1 0,16,3,6,2,2,5,0 0,1,0,17,11,4,9,5 15]"
 47, 8,11,  8, 18,  greedy, 38,0.20,   0.004,"[6,14,5,7,2,13,10,1,1 6,0,5,12 8,2,3,0,7,0,5,17,2,3,4,1,2 0,11,5,15,16,9 5,5 4 0,0 3,1,18,4 2,4,1 0,0,6]","[7,14,0 3,18,6,3,2 0,2,10,5,4 2,7,1,12 8,5,1,4,0,5 4 0,1 6,5,13,1 0,16,3,6,2,2,5,0,0,1,0,17,11,4,9 5,15]"
 47, 8,11,  8, 18,     pso, 38,0.20,   1.362,"[6,14,5,7,2,13,10,1,1 6,0,5,12 8,2,3,0,7,0,5,17,2,3,4,1,2 0,11,5 15,16,9,5,5 4 0,0 3,1,18,4 2,4,1 0,0,6]","[7,14,0 3,18,6,3,2 0,2,10,5,4 2,7,1,12 8,5,1,4,0,5 4 0,1 6,5,13,1 0,16,3,6,2,2,5,0,0,1,0,17,11,4,9,5 15]"
 61, 9,24,  7,  8, combine, 54,0.12,   0.000,"[8,19,8 1,10,14,1,33,8,1 2,4,26,6,8,4,27,29,8 15,18,1 8,4,9,32,30,0,8,23,1,5,6 9,3,22,4,2,3,21,2,1,11,9,16,13,12,28,17 5,0,2,4 4,24,5,20,31,4,2,25]","[4,1 2,29,3,8 15,9,25,24,0,4,5,2,30,8,18,16,9,1 8,2,8,14,8 1,19,1,27,2,17 5,4,3,10,11,2,8,6 9,31,32,12,1,6,22,0,26,8,13,20,4 4,1,21,4,33,4,5,23,28]"
 61, 9,24,  7,  8,combineS, 54,0.12,   0.001,"[8,19,8 1,10,14,1,33,8,1 2,4,26,6,8,4,27,29,8 15,18,1 8,4,9,32,30,0,8,23,1,5,6 9,3,22,4,2,3,21,2,1,11,9,16,13,12,28,17 5,0,2,4 4,24,5,20,31,4,2,25]","[4,1 2,29,3,8 15,9,25,24,0,4,5,2,30,8,18,16,9,1 8,2,8,14,8 1,19,1,27,2,17 5,4,3,10,11,2,8,6 9,31,32,12,1,6,22,0,26,8,13,20,4 4,1,21,4,33,4,5,23,28]"
 61, 9,24,  7,  8,  greedy, 54,0.12,   0.010,"[8,19,8 1,10,14,1,33,8,1 2,4,26,6,8,4,27,29,8 15,18,1 8,4,9,32,30,0,8,23,1,5,6 9,3,22,4,2,3,21,2,1,11,9,16,13,12,28,17 5,0,2,4 4,24,5,20,31,4,2,25]","[4,1 2,29,3,8 15,9,25,24,0,4,5,2,30,8,18,16,9,1 8,2,8,14,8 1,19,1,27,2,17 5,4,3,10,11,2,8,6 9,31,32,12,1,6,22,0,26,8,13,20,4 4,1,21,4,33,4,5,23,28]"
 61, 9,24,  7,  8,     pso, 54,0.12,   0.675,"[8,19,8 1,10,14,1,33,8,1 2,4,26,6,8,4,27,29,8 15,18,1 8,4,9,32,30,0,8,23,1,5,6 9,3,22,4,2,3,21,2,1,11,9,16,13,12,28,17 5,0,2,4 4,24,5,20,31,4,2,25]","[4,1 2,29,3,8 15,9,25,24,0,4,5,2,30,8,18,16,9,1 8,2,8,14,8 1,19,1,27,2,17 5,4,3,10,11,2,8,6 9,31,32,12,1,6,22,0,26,8,13,20,4 4,1,21,4,33,4,5,23,28]"
 62, 8,14,  9, 34, combine, 50,0.20,   0.000,"[5,19,0 0 5,2,17,3,18,5,2 2,5,21,22,0 4 4,2 0,2,4,16,1,3,15 5,7,7,4,4,1 4,2 1,4 5,2,1,5 4,0,2,8,12,20,10,8,7,2 3,0,1,14,0,11,8,13,8,3,9,7]","[11,1,2,5,7,16,0 0 5,8,4,3,5,12,4 5,1 4,3,1,7,0,10,2 0,2 2,4,5 4,2,14,3,17,2 3,20,8,4,2 1,5,1,2,0,18,21,7,22,15 5,13,19,7,8,2,0 4 4,0,9,8]"
 62, 8,14,  9, 34,combineS, 50,0.20,   0.001,"[5,19,0 0 5,2,17,3,18,5,2 2,5,21,22,0 4 4,2 0,2,4,16,1,3,15 5,7,7,4,4,1 4,2 1,4 5,2,1,5 4,0,2,8,12,20,10,8,7,2 3,0,1,14,0,11,8,13,8,3,9,7]","[11,1,2,5,7,16,0 0 5,8,4,3,5,12,4 5,1 4,3,1,7,0,10,2 0,2 2,4,5 4,2,14,3,17,2 3,20,8,4,2 1,5,1,2,0,18,21,7,22,15 5,13,19,7,8,2,0 4 4,0,9,8]"
 62, 8,14,  9, 34,  greedy, 49,0.21,   0.009,"[5,19,0 0 5,2,17,3,18,5,2,2 5,21,22,0 4 4,2 0 2,4,16,1,3,15 5,7,7,4,4,1,4 2 1,4 5,2,1,5 4,0,2,8,12,20,10,8,7,2 3,0,1,14,0,11,8,13,8,3,9,7]","[11,1,2 5,7,16,0 0 5,8,4,3,5,12,4 5,1,4,3,1,7,0,10,2 0 2,2,4,5 4,2,14,3,17,2 3,20,8,4 2 1,5,1,2,0,18,21,7,22,15 5,13,19,7,8,2,0 4 4,0,9,8]"
 62, 8,14,  9, 34,     pso, 48,0.23,   2.823,"[5,19,0 0 5,2,17,3,18,5,2,2 5,21,22,0 4 4,2 0,2 4,16,1,3,15 5,7,7,4,4,1,4 2,1,4 5,2 1 5,4,0 2,8,12,20,10,8,7,2 3,0,1,14,0,11,8,13,8,3,9,7]","[11,1,2 5,7,16,0 0 5,8,4,3,5,12,4 5,1,4,3,1,7,0,10,2,0 2,2 4,5,4 2,14,3,17,2 3,20,8,4,2 1 5,1,2 0,18,21,7,22,15 5,13,19,7,8,2,0 4 4,0,9,8]"
 59, 9,17,  7, 15, combine, 52,0.12,   0.000,"[7 1,6,24,21,6,11,4,12,2,16,4,4 2,8,8,4,14,7,2,5,23,0,1,5 1,0,9,5,15,20,0 3,5,7,3,18,0,3,8 0,8 7,1,13,4,10,4 0,6,17,0,22,8,1,25,7,19,1]","[4,25,7 1,22,8 7,6,5,18,2,1,1,3,3,24,4 0,0 3,8,20,12,5,8,6,14,0,4 2,7,5 1,4,2,19,0,11,21,5,10,1,4,0,0,15,7,6,9,4,8 0,16,1,17,7,8,23,13]"
 59, 9,17,  7, 15,combineS, 52,0.12,   0.001,"[7,1,6,24,21,6,11,4,12,2,16,4,4 2,8,8,4,14,7,2,5,23,0,1,5 1,0,9,5,15,20,0 3,5,7,3,18,0,3,8 0,8,7,1,13,4,10,4 0,6,17,0,22 8,1,25 7,19,1]","[4,25 7,1,22 8,7,6,5,18,2,1,1,3,3,24,4 0,0 3,8,20,12,5,8,6,14,0,4 2,7,5 1,4,2,19,0,11,21,5,10,1,4,0,0,15,7,6,9,4,8 0,16,1,17,7,8,23,13]"
 59, 9,17,  7, 15,  greedy, 52,0.12,   0.008,"[7,1,6,24,21,6,11,4,12,2,16,4,4 2,8,8,4,14,7,2,5,23,0,1,5 1,0,9,5,15,20,0,3,5,7,3,18,0 3 8,0,8,7,1,13,4,10,4 0,6,17,0,22 8,1,25 7,19,1]","[4,25 7,1,22 8,7,6,5,18,2,1,1,3,3,24,4 0,0 3 8,20,12,5,8,6,14,0,4 2,7,5 1,4,2,19,0,11,21,5,10,1,4,0,0,15,7,6,9,4,8,0,16,1,17,7,8,23,13]"
 59, 9,17,  7, 15,     pso, 52,0.12,   1.188,"[7 1,6,24,21,6,11,4,12,2,16,4,4 2,8,8,4,14,7,2,5,23,0,1,5 1,0,9,5,15,20,0,3,5,7,3,18,0 3 8,0,8 7,1,13,4,10,4 0,6,17,0,22,8,1,25,7,19,1]","[4,25,7 1,22,8 7,6,5,18,2,1,1,3,3,24,4 0,0 3 8,20,12,5,8,6,14,0,4 2,7,5 1,4,2,19,0,11,21,5,10,1,4,0,0,15,7,6,9,4,8,0,16,1,17,7,8,23,13]"
 58, 8,23,  6, 20, combine, 47,0.19,   0.000,"[6,12,19 6,2,5 0,7,7,11,2,18,26,29,27,3 7,3,0 5,10,5,23,30,22,13,5 2 0,0,14,2 7,0,4,24,17,4,7,6,1,16,2,20,28,5,15,25 4,5 1,9,8 0 1,7,1,21]","[5 2 0,11,5 1,10,5 0,4,1,3 7,25 4,23,16,26,2 7,0 5,21,1,24,8 0 1,18,20,0,7,9,5,17,14,3,5,7,12,6,6,2,13,7,2,7,29,2,28,19 6,30,4,0,15,27,22]"
