size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right,pair
 71,10, 7, 10, 44,   ,combineS, 57,0.20,   0.001,"[1,4,0 8 5,5,3,4,2 4,7 3,5,10,4,1,13,1 5,1,3 6,0,8,7,8,5,3,4,9,3,4,5,6 4,6,14,6,8,0,9 6,1,7,11,5,8,5,6 4 6,3 5,3,7,9,16,15,0,8 8,7 6,5,12,6 0,3,6,8,2]","[12,3,8,1,1,2,8,4,6,11,0 8 5,4,6 4,3,8 8,3,3,3 5,1,7 3,0,7,4,8,2 4,5,9,5,1 5,6 0,7,3,8,10,6 4 6,1,6,6,5,0,16,9,3 6,5,4,7,5,0,14,5,7 6,9 6,15,4,8,13,5]","(1 4 0 8 5 5 3 4 2 4 7 3 5 10 4 1 13 1 5 1 3 6 0 8 7 8 5 3 4 9 3 4 5 6 4 6 14 6 8 0 9 6 1 7 11 5 8 5 6 4 6 3 5 3 7 9 16 15 0 8 8 7 6 5 12 6 0 3 6 8 2,12 3 8 1 1 2 8 4 6 11 0 8 5 4 6 4 3 8 8 3 3 3 5 1 7 3 0 7 4 8 2 4 5 9 5 1 5 6 0 7 3 8 10 6 4 6 1 6 6 5 0 16 9 3 6 5 4 7 5 0 14 5 7 6 9 6 15 4 8 13 5)"
 71,10, 7, 10, 44,   ,  greedy, 55,0.23,   0.023,"[1,4,0 8 5,5,3,4,2,4,7 3,5,10,4,1,13,1,5 1,3,6,0,8,7,8,5,3,4,9,3,4 5,6 4 6,14,6,8,0,9 6,1 7,11,5,8,5 6,4 6,3 5,3,7,9,16,15,0,8 8,7 6,5,12,6,0,3 6,8 2]","[12,3,8,1,1,2,8,4 6,11,0 8 5,4,6,4,3,8 8,3,3,3 5,1 7,3,0,7,4,8 2,4 5,9,5 1,5 6,0,7 3,8,10,6 4 6,1,6,6,5,0,16,9,3 6,5,4,7,5,0,14,5,7 6,9 6,15,4,8,13,5]","(1 4 0 8 5 5 3 4 2 4 7 3 5 10 4 1 13 1 5 1 3 6 0 8 7 8 5 3 4 9 3 4 5 6 4 6 14 6 8 0 9 6 1 7 11 5 8 5 6 4 6 3 5 3 7 9 16 15 0 8 8 7 6 5 12 6 0 3 6 8 2,12 3 8 1 1 2 8 4 6 11 0 8 5 4 6 4 3 8 8 3 3 3 5 1 7 3 0 7 4 8 2 4 5 9 5 1 5 6 0 7 3 8 10 6 4 6 1 6 6 5 0 16 9 3 6 5 4 7 5 0 14 5 7 6 9 6 15 4 8 13 5)"
 71,10, 7, 10, 44,  0,     pso, 55,0.23,  13.193,"[1,4,0 8 5,5,3,4,2,4,7 3,5,10,4,1,13,1,5 1,3,6,0,8,7,8,5,3,4,9,3,4 5,6 4 6,14,6,8,0,9 6,1 7,11,5,8,5 6,4 6,3 5,3,7,9,16,15,0,8 8,7 6,5,12,6,0,3 6,8 2]","[12,3,8,1,1,2,8,4 6,11,0 8 5,4,6,4,3,8 8,3,3,3 5,1 7,3,0,7,4,8 2,4 5,9,5 1,5 6,0,7 3,8,10,6 4 6,1,6,6,5,0,16,9,3 6,5,4,7,5,0,14,5,7 6,9 6,15,4,8,13,5]","(1 4 0 8 5 5 3 4 2 4 7 3 5 10 4 1 13 1 5 1 3 6 0 8 7 8 5 3 4 9 3 4 5 6 4 6 14 6 8 0 9 6 1 7 11 5 8 5 6 4 6 3 5 3 7 9 16 15 0 8 8 7 6 5 12 6 0 3 6 8 2,12 3 8 1 1 2 8 4 6 11 0 8 5 4 6 4 3 8 8 3 3 3 5 1 7 3 0 7 4 8 2 4 5 9 5 1 5 6 0 7 3 8 10 6 4 6 1 6 6 5 0 16 9 3 6 5 4 7 5 0 14 5 7 6 9 6 15 4 8 13 5)"
 71,10, 7, 10, 44,  0, psoPure, 55,0.23,  12.974,"[1,4,0 8 5,5,3,4,2,4 7,3 5,10,4,1,13,1 5,1,3,6 0,8,7,8,5,3,4,9 3,4 5,6 4 6,14,6,8,0,9 6,1 7,11,5,8,5,6,4 6,3,5,3,7,9,16,15,0,8 8,7,6 5,12,6,0,3,6,8 2]","[12,3,8,1,1,2,8,4 6,11,0 8 5,4,6,4,3,8 8,3,3,3 5,1 7,3,0,7,4,8 2,4 5,9,5,1 5,6 0,7,3,8,10,6 4 6,1,6,6 5,0,16,9 3,6,5,4 7,5,0,14,5,7,6,9 6,15,4,8,13,5]","(1 4 0 8 5 5 3 4 2 4 7 3 5 10 4 1 13 1 5 1 3 6 0 8 7 8 5 3 4 9 3 4 5 6 4 6 14 6 8 0 9 6 1 7 11 5 8 5 6 4 6 3 5 3 7 9 16 15 0 8 8 7 6 5 12 6 0 3 6 8 2,12 3 8 1 1 2 8 4 6 11 0 8 5 4 6 4 3 8 8 3 3 3 5 1 7 3 0 7 4 8 2 4 5 9 5 1 5 6 0 7 3 8 10 6 4 6 1 6 6 5 0 16 9 3 6 5 4 7 5 0 14 5 7 6 9 6 15 4 8 13 5)"
 71,10, 7, 10, 44,  0,psoCombS, 55,0.23,  34.432,"[1,4,0 8 5,5,3,4,2,4,7 3,5,10,4,1,13,1,5 1,3,6,0,8,7,8,5,3,4,9,3,4 5,6 4 6,14,6,8,0,9 6,1 7,11,5,8,5 6,4 6,3 5,3,7,9,16,15,0,8 8,7 6,5,12,6,0,3 6,8 2]","[12,3,8,1,1,2,8,4 6,11,0 8 5,4,6,4,3,8 8,3,3,3 5,1 7,3,0,7,4,8 2,4 5,9,5 1,5 6,0,7 3,8,10,6 4 6,1,6,6,5,0,16,9,3 6,5,4,7,5,0,14,5,7 6,9 6,15,4,8,13,5]","(1 4 0 8 5 5 3 4 2 4 7 3 5 10 4 1 13 1 5 1 3 6 0 8 7 8 5 3 4 9 3 4 5 6 4 6 14 6 8 0 9 6 1 7 11 5 8 5 6 4 6 3 5 3 7 9 16 15 0 8 8 7 6 5 12 6 0 3 6 8 2,12 3 8 1 1 2 8 4 6 11 0 8 5 4 6 4 3 8 8 3 3 3 5 1 7 3 0 7 4 8 2 4 5 9 5 1 5 6 0 7 3 8 10 6 4 6 1 6 6 5 0 16 9 3 6 5 4 7 5 0 14 5 7 6 9 6 15 4 8 13 5)"
 51, 8,19,  6,  7,   , combine, 46,0.10,   0.000,"[6,6,5,4 4,7,14,11,15 0,19,22,26,2 1,5,8,3,7,21,0,2,16,25,4,3,4,0,13,17,3,24,20,10,6,4,5,18,23,2,12,3 5,2 4,5,9,2,5,1,3]","[20,5,5,25,24,1,9,5,2,6,12,10,7,15 0,23,4,2 1,0,0,11,5,3 5,19,4,18,6,4 4,2,6,3,16,4,21,26,5,7,3,3,3,13,2 4,22,2,17,14,8]","(6 6 5 4 4 7 14 11 15 0 19 22 26 2 1 5 8 3 7 21 0 2 16 25 4 3 4 0 13 17 3 24 20 10 6 4 5 18 23 2 12 3 5 2 4 5 9 2 5 1 3,20 5 5 25 24 1 9 5 2 6 12 10 7 15 0 23 4 2 1 0 0 11 5 3 5 19 4 18 6 4 4 2 6 3 16 4 21 26 5 7 3 3 3 13 2 4 22 2 17 14 8)"
 51, 8,19,  6,  7,   ,combineS, 46,0.10,   0.001,"[6,6,5,4 4,7,14,11,15 0,19,22,26,2 1,5,8,3,7,21,0,2,16,25,4,3,4,0,13,17,3,24,20,10,6,4,5,18,23,2,12,3 5,2 4,5,9,2,5,1,3]","[20,5,5,25,24,1,9,5,2,6,12,10,7,15 0,23,4,2 1,0,0,11,5,3 5,19,4,18,6,4 4,2,6,3,16,4,21,26,5,7,3,3,3,13,2 4,22,2,17,14,8]","(6 6 5 4 4 7 14 11 15 0 19 22 26 2 1 5 8 3 7 21 0 2 16 25 4 3 4 0 13 17 3 24 20 10 6 4 5 18 23 2 12 3 5 2 4 5 9 2 5 1 3,20 5 5 25 24 1 9 5 2 6 12 10 7 15 0 23 4 2 1 0 0 11 5 3 5 19 4 18 6 4 4 2 6 3 16 4 21 26 5 7 3 3 3 13 2 4 22 2 17 14 8)"
 51, 8,19,  6,  7,   ,  greedy, 47,0.08,   0.010,"[6,6,5,4 4,7,14,11,15 0,19,22,26,2 1,5,8,3,7,21,0,2,16,25,4,3,4,0,13,17,3,24,20,10,6,4,5,18,23,2,12,3,5 2,4,5,9,2,5,1,3]","[20,5,5,25,24,1,9,5 2,6,12,10,7,15 0,23,4,2 1,0,0,11,5,3,5,19,4,18,6,4 4,2,6,3,16,4,21,26,5,7,3,3,3,13,2,4,22,2,17,14,8]","(6 6 5 4 4 7 14 11 15 0 19 22 26 2 1 5 8 3 7 21 0 2 16 25 4 3 4 0 13 17 3 24 20 10 6 4 5 18 23 2 12 3 5 2 4 5 9 2 5 1 3,20 5 5 25 24 1 9 5 2 6 12 10 7 15 0 23 4 2 1 0 0 11 5 3 5 19 4 18 6 4 4 2 6 3 16 4 21 26 5 7 3 3 3 13 2 4 22 2 17 14 8)"
 51, 8,19,  6,  7,  0,     pso, 46,0.10,   1.162,"[6,6,5,4 4,7,14,11,15 0,19,22,26,2 1,5,8,3,7,21,0,2,16,25,4,3,4,0,13,17,3,24,20,10,6,4,5,18,23,2,12,3 5,2 4,5,9,2,5,1,3]","[20,5,5,25,24,1,9,5,2,6,12,10,7,15 0,23,4,2 1,0,0,11,5,3 5,19,4,18,6,4 4,2,6,3,16,4,21,26,5,7,3,3,3,13,2 4,22,2,17,14,8]","(6 6 5 4 4 7 14 11 15 0 19 22 26 2 1 5 8 3 7 21 0 2 16 25 4 3 4 0 13 17 3 24 20 10 6 4 5 18 23 2 12 3 5 2 4 5 9 2 5 1 3,20 5 5 25 24 1 9 5 2 6 12 10 7 15 0 23 4 2 1 0 0 11 5 3 5 19 4 18 6 4 4 2 6 3 16 4 21 26 5 7 3 3 3 13 2 4 22 2 17 14 8)"
 51, 8,19,  6,  7,  0, psoPure, 46,0.10,   1.182,"[6,6,5,4 4,7,14,11,15 0,19,22,26,2 1,5,8,3,7,21,0,2,16,25,4,3,4,0,13,17,3,24,20,10,6,4,5,18,23,2,12,3 5,2 4,5,9,2,5,1,3]","[20,5,5,25,24,1,9,5,2,6,12,10,7,15 0,23,4,2 1,0,0,11,5,3 5,19,4,18,6,4 4,2,6,3,16,4,21,26,5,7,3,3,3,13,2 4,22,2,17,14,8]","(6 6 5 4 4 7 14 11 15 0 19 22 26 2 1 5 8 3 7 21 0 2 16 25 4 3 4 0 13 17 3 24 20 10 6 4 5 18 23 2 12 3 5 2 4 5 9 2 5 1 3,20 5 5 25 24 1 9 5 2 6 12 10 7 15 0 23 4 2 1 0 0 11 5 3 5 19 4 18 6 4 4 2 6 3 16 4 21 26 5 7 3 3 3 13 2 4 22 2 17 14 8)"
 51, 8,19,  6,  7,  0,psoCombS, 46,0.10,  14.222,"[6,6,5,4 4,7,14,11,15 0,19,22,26,2 1,5,8,3,7,21,0,2,16,25,4,3,4,0,13,17,3,24,20,10,6,4,5,18,23,2,12,3 5,2 4,5,9,2,5,1,3]","[20,5,5,25,24,1,9,5,2,6,12,10,7,15 0,23,4,2 1,0,0,11,5,3 5,19,4,18,6,4 4,2,6,3,16,4,21,26,5,7,3,3,3,13,2 4,22,2,17,14,8]","(6 6 5 4 4 7 14 11 15 0 19 22 26 2 1 5 8 3 7 21 0 2 16 25 4 3 4 0 13 17 3 24 20 10 6 4 5 18 23 2 12 3 5 2 4 5 9 2 5 1 3,20 5 5 25 24 1 9 5 2 6 12 10 7 15 0 23 4 2 1 0 0 11 5 3 5 19 4 18 6 4 4 2 6 3 16 4 21 26 5 7 3 3 3 13 2 4 22 2 17 14 8)"
 67, 6,11, 12, 70,   , combine, 47,0.30,   0.001,"[5,10,1 1,3 2,16 2,5 3,2,4 5,0 5,15,5,12,9,5 0,4 3,4,5,2 8,3 5,0,1,0,3,5,14,0 2 5,13,0,4 0,0,3 1,1 5,5,1,0,11,2,4,0 0,1 2,1 3 4,6,3,2 1,1,3,7]","[15,4 0,6,1 1,0,16 2,13,0 5,1,2 8,5,4 3,0,5,1 5,1,1,5 0,5 3,0,3 5,3,3,4,4 5,1 2,5,0 2 5,0,9,3 1,10,14,5,11,4,1 3 4,2 1,12,2,0,2,0 0,7,3,3 2,5]","(5 10 1 1 3 2 16 2 5 3 2 4 5 0 5 15 5 12 9 5 0 4 3 4 5 2 8 3 5 0 1 0 3 5 14 0 2 5 13 0 4 0 0 3 1 1 5 5 1 0 11 2 4 0 0 1 2 1 3 4 6 3 2 1 1 3 7,15 4 0 6 1 1 0 16 2 13 0 5 1 2 8 5 4 3 0 5 1 5 1 1 5 0 5 3 0 3 5 3 3 4 4 5 1 2 5 0 2 5 0 9 3 1 10 14 5 11 4 1 3 4 2 1 12 2 0 2 0 0 7 3 3 2 5)"
 67, 6,11, 12, 70,   ,combineS, 45,0.33,   0.002,"[5,10,1 1,3 2,16 2,5 3,2,4 5,0 5,15,5,12,9,5 0,4 3,4,5,2 8,3 5,0,1,0,3,5,14,0 2 5,13 0,4 0,0,3 1,1 5,5 1,0,11,2,4,0 0,1 2,1 3 4,6,3,2 1,1,3,7]","[15,4 0,6,1 1,0,16 2,13 0,5 1,2 8,5,4 3,0 5,1 5,1,1,5 0,5 3,0,3 5,3,3,4,4 5,1 2,5,0 2 5,0,9,3 1,10,14,5,11,4,1 3 4,2 1,12,2,0,2,0 0,7,3,3 2,5]","(5 10 1 1 3 2 16 2 5 3 2 4 5 0 5 15 5 12 9 5 0 4 3 4 5 2 8 3 5 0 1 0 3 5 14 0 2 5 13 0 4 0 0 3 1 1 5 5 1 0 11 2 4 0 0 1 2 1 3 4 6 3 2 1 1 3 7,15 4 0 6 1 1 0 16 2 13 0 5 1 2 8 5 4 3 0 5 1 5 1 1 5 0 5 3 0 3 5 3 3 4 4 5 1 2 5 0 2 5 0 9 3 1 10 14 5 11 4 1 3 4 2 1 12 2 0 2 0 0 7 3 3 2 5)"
 67, 6,11, 12, 70,   ,  greedy, 47,0.30,   0.022,"[5,10,1 1,3,2,16,2 5,3 2,4,5 0 5,15,5,12,9,5,0,4 3,4 5,2,8,3,5,0,1,0 3 5,14,0 2 5,13 0,4,0 0,3 1,1,5,5 1,0,11,2,4 0,0,1 2,1 3 4,6,3,2 1,1,3,7]","[15,4 0,6,1 1,0,16,2,13 0,5,1 2,8,5,4 3,0,5 1,5,1,1,5 0 5,3,0 3 5,3,3,4,4 5,1,2 5,0 2 5,0,9,3 1,10,14,5,11,4,1 3 4,2 1,12,2,0,2,0 0,7,3,3 2,5]","(5 10 1 1 3 2 16 2 5 3 2 4 5 0 5 15 5 12 9 5 0 4 3 4 5 2 8 3 5 0 1 0 3 5 14 0 2 5 13 0 4 0 0 3 1 1 5 5 1 0 11 2 4 0 0 1 2 1 3 4 6 3 2 1 1 3 7,15 4 0 6 1 1 0 16 2 13 0 5 1 2 8 5 4 3 0 5 1 5 1 1 5 0 5 3 0 3 5 3 3 4 4 5 1 2 5 0 2 5 0 9 3 1 10 14 5 11 4 1 3 4 2 1 12 2 0 2 0 0 7 3 3 2 5)"
 67, 6,11, 12, 70,  1,     pso, 44,0.35,  24.132,"[5,10,1 1,3 2,16 2,5,3,2,4,5 0 5,15,5,12,9,5 0,4 3,4 5,2 8,3,5 0,1,0 3 5,14,0 2,5,13 0,4,0 0,3 1,1 5,5 1,0,11,2,4 0,0,1 2,1,3 4,6,3,2 1,1 3,7]","[15,4 0,6,1 1,0,16 2,13 0,5 1,2 8,5,4 3,0,5,1 5,1,1,5 0 5,3,0 3 5,3,3 4,4 5,1 2,5 0,2,5 0,9,3 1,10,14,5,11,4,1 3,4,2 1,12,2,0 2,0 0,7,3,3 2,5]","(5 10 1 1 3 2 16 2 5 3 2 4 5 0 5 15 5 12 9 5 0 4 3 4 5 2 8 3 5 0 1 0 3 5 14 0 2 5 13 0 4 0 0 3 1 1 5 5 1 0 11 2 4 0 0 1 2 1 3 4 6 3 2 1 1 3 7,15 4 0 6 1 1 0 16 2 13 0 5 1 2 8 5 4 3 0 5 1 5 1 1 5 0 5 3 0 3 5 3 3 4 4 5 1 2 5 0 2 5 0 9 3 1 10 14 5 11 4 1 3 4 2 1 12 2 0 2 0 0 7 3 3 2 5)"
 67, 6,11, 12, 70,  1, psoPure, 44,0.35,  24.295,"[5,10,1 1,3,2,16 2,5 3,2,4 5,0 5,15,5,12,9,5 0,4,3 4,5,2 8,3,5 0,1,0 3 5,14,0 2,5,13 0,4 0,0,3 1,1 5,5 1,0,11,2,4,0 0,1 2,1 3 4,6,3 2,1 1,3,7]","[15,4 0,6,1 1,0,16 2,13 0,5 1,2 8,5,4,3,0 5,1 5,1 1,5 0,5 3,0 3 5,3,3 4,4 5,1 2,5,0 2,5 0,9,3 1,10,14,5,11,4,1 3 4,2,1,12,2,0,2,0 0,7,3,3 2,5]","(5 10 1 1 3 2 16 2 5 3 2 4 5 0 5 15 5 12 9 5 0 4 3 4 5 2 8 3 5 0 1 0 3 5 14 0 2 5 13 0 4 0 0 3 1 1 5 5 1 0 11 2 4 0 0 1 2 1 3 4 6 3 2 1 1 3 7,15 4 0 6 1 1 0 16 2 13 0 5 1 2 8 5 4 3 0 5 1 5 1 1 5 0 5 3 0 3 5 3 3 4 4 5 1 2 5 0 2 5 0 9 3 1 10 14 5 11 4 1 3 4 2 1 12 2 0 2 0 0 7 3 3 2 5)"
 67, 6,11, 12, 70,  1,psoCombS, 44,0.35,  39.030,"[5,10,1 1,3 2,16 2,5,3,2,4,5 0 5,15,5,12,9,5 0,4 3,4 5,2 8,3,5 0,1,0 3 5,14,0 2,5,13 0,4,0 0,3 1,1 5,5 1,0,11,2,4 0,0,1 2,1,3 4,6,3,2 1,1 3,7]","[15,4 0,6,1 1,0,16 2,13 0,5 1,2 8,5,4 3,0,5,1 5,1,1,5 0 5,3,0 3 5,3,3 4,4 5,1 2,5 0,2,5 0,9,3 1,10,14,5,11,4,1 3,4,2 1,12,2,0 2,0 0,7,3,3 2,5]","(5 10 1 1 3 2 16 2 5 3 2 4 5 0 5 15 5 12 9 5 0 4 3 4 5 2 8 3 5 0 1 0 3 5 14 0 2 5 13 0 4 0 0 3 1 1 5 5 1 0 11 2 4 0 0 1 2 1 3 4 6 3 2 1 1 3 7,15 4 0 6 1 1 0 16 2 13 0 5 1 2 8 5 4 3 0 5 1 5 1 1 5 0 5 3 0 3 5 3 3 4 4 5 1 2 5 0 2 5 0 9 3 1 10 14 5 11 4 1 3 4 2 1 12 2 0 2 0 0 7 3 3 2 5)"
 47, 6,27,  5,  4,   , combine, 44,0.07,   0.001,"[31,7,17,14 0,5,3,8,3 26,0,13,9,25,22,3,27,5,0,5,1 4,4,1,28,21,6,24,0,2,15,20,3,10,11,23,19,32,4,18,3,4,12,16,2,30,29]","[27,2,22,4,30,4,16,3 26,29,11,28,4,0,0,1 4,3,24,7,3,0,12,14 0,13,5,19,5,25,3,31,17,8,18,32,21,10,20,5,6,23,15,2,1,9,3]","(31 7 17 14 0 5 3 8 3 26 0 13 9 25 22 3 27 5 0 5 1 4 4 1 28 21 6 24 0 2 15 20 3 10 11 23 19 32 4 18 3 4 12 16 2 30 29,27 2 22 4 30 4 16 3 26 29 11 28 4 0 0 1 4 3 24 7 3 0 12 14 0 13 5 19 5 25 3 31 17 8 18 32 21 10 20 5 6 23 15 2 1 9 3)"
 47, 6,27,  5,  4,   ,combineS, 44,0.07,   0.001,"[31,7,17,14 0,5,3,8,3 26,0,13,9,25,22,3,27,5,0,5,1 4,4,1,28,21,6,24,0,2,15,20,3,10,11,23,19,32,4,18,3,4,12,16,2,30,29]","[27,2,22,4,30,4,16,3 26,29,11,28,4,0,0,1 4,3,24,7,3,0,12,14 0,13,5,19,5,25,3,31,17,8,18,32,21,10,20,5,6,23,15,2,1,9,3]","(31 7 17 14 0 5 3 8 3 26 0 13 9 25 22 3 27 5 0 5 1 4 4 1 28 21 6 24 0 2 15 20 3 10 11 23 19 32 4 18 3 4 12 16 2 30 29,27 2 22 4 30 4 16 3 26 29 11 28 4 0 0 1 4 3 24 7 3 0 12 14 0 13 5 19 5 25 3 31 17 8 18 32 21 10 20 5 6 23 15 2 1 9 3)"
 47, 6,27,  5,  4,   ,  greedy, 44,0.07,   0.015,"[31,7,17,14 0,5,3,8,3 26,0,13,9,25,22,3,27,5,0,5,1 4,4,1,28,21,6,24,0,2,15,20,3,10,11,23,19,32,4,18,3,4,12,16,2,30,29]","[27,2,22,4,30,4,16,3 26,29,11,28,4,0,0,1 4,3,24,7,3,0,12,14 0,13,5,19,5,25,3,31,17,8,18,32,21,10,20,5,6,23,15,2,1,9,3]","(31 7 17 14 0 5 3 8 3 26 0 13 9 25 22 3 27 5 0 5 1 4 4 1 28 21 6 24 0 2 15 20 3 10 11 23 19 32 4 18 3 4 12 16 2 30 29,27 2 22 4 30 4 16 3 26 29 11 28 4 0 0 1 4 3 24 7 3 0 12 14 0 13 5 19 5 25 3 31 17 8 18 32 21 10 20 5 6 23 15 2 1 9 3)"
 47, 6,27,  5,  4,  0,     pso, 44,0.07,   0.599,"[31,7,17,14 0,5,3,8,3 26,0,13,9,25,22,3,27,5,0,5,1 4,4,1,28,21,6,24,0,2,15,20,3,10,11,23,19,32,4,18,3,4,12,16,2,30,29]","[27,2,22,4,30,4,16,3 26,29,11,28,4,0,0,1 4,3,24,7,3,0,12,14 0,13,5,19,5,25,3,31,17,8,18,32,21,10,20,5,6,23,15,2,1,9,3]","(31 7 17 14 0 5 3 8 3 26 0 13 9 25 22 3 27 5 0 5 1 4 4 1 28 21 6 24 0 2 15 20 3 10 11 23 19 32 4 18 3 4 12 16 2 30 29,27 2 22 4 30 4 16 3 26 29 11 28 4 0 0 1 4 3 24 7 3 0 12 14 0 13 5 19 5 25 3 31 17 8 18 32 21 10 20 5 6 23 15 2 1 9 3)"
 47, 6,27,  5,  4,  0, psoPure, 44,0.07,   0.545,"[31,7,17,14,0,5,3,8,3 26,0 13,9,25,22,3,27,5,0,5,1 4,4,1,28,21,6,24,0,2,15,20,3,10,11,23,19,32,4,18,3,4,12,16,2,30,29]","[27,2,22,4,30,4,16,3 26,29,11,28,4,0,0,1 4,3,24,7,3,0,12,14,0 13,5,19,5,25,3,31,17,8,18,32,21,10,20,5,6,23,15,2,1,9,3]","(31 7 17 14 0 5 3 8 3 26 0 13 9 25 22 3 27 5 0 5 1 4 4 1 28 21 6 24 0 2 15 20 3 10 11 23 19 32 4 18 3 4 12 16 2 30 29,27 2 22 4 30 4 16 3 26 29 11 28 4 0 0 1 4 3 24 7 3 0 12 14 0 13 5 19 5 25 3 31 17 8 18 32 21 10 20 5 6 23 15 2 1 9 3)"
 47, 6,27,  5,  4,  0,psoCombS, 44,0.07,  12.144,"[31,7,17,14 0,5,3,8,3 26,0,13,9,25,22,3,27,5,0,5,1 4,4,1,28,21,6,24,0,2,15,20,3,10,11,23,19,32,4,18,3,4,12,16,2,30,29]","[27,2,22,4,30,4,16,3 26,29,11,28,4,0,0,1 4,3,24,7,3,0,12,14 0,13,5,19,5,25,3,31,17,8,18,32,21,10,20,5,6,23,15,2,1,9,3]","(31 7 17 14 0 5 3 8 3 26 0 13 9 25 22 3 27 5 0 5 1 4 4 1 28 21 6 24 0 2 15 20 3 10 11 23 19 32 4 18 3 4 12 16 2 30 29,27 2 22 4 30 4 16 3 26 29 11 28 4 0 0 1 4 3 24 7 3 0 12 14 0 13 5 19 5 25 3 31 17 8 18 32 21 10 20 5 6 23 15 2 1 9 3)"
 65, 7,10, 11, 49,   , combine, 50,0.23,   0.001,"[4 4,11,2,2,1,5 1,3,6,13,2,5 2,0 6 5,5 6,5 4,3,2 6,15,3 0,4,5,6 4,6,6,0,6,6,6,0 0,3 3,5,2,5 5,14,10,0,4,0,3,2,4,0,3 12,4,8,2,5,7,0 9,6,16]","[2 6,3,4,3,5 5,5 1,0 0,0,5 4,6 4,2,3 0,2,6,4 4,6,4,2,6,3 12,5,11,16,4,3,0,0,2,13,7,6,4,3 3,0 6 5,0,10,1,2,6,2,0 9,14,8,5 6,6,15,5,5,5 2,6]","(4 4 11 2 2 1 5 1 3 6 13 2 5 2 0 6 5 5 6 5 4 3 2 6 15 3 0 4 5 6 4 6 6 0 6 6 6 0 0 3 3 5 2 5 5 14 10 0 4 0 3 2 4 0 3 12 4 8 2 5 7 0 9 6 16,2 6 3 4 3 5 5 5 1 0 0 0 5 4 6 4 2 3 0 2 6 4 4 6 4 2 6 3 12 5 11 16 4 3 0 0 2 13 7 6 4 3 3 0 6 5 0 10 1 2 6 2 0 9 14 8 5 6 6 15 5 5 5 2 6)"
 65, 7,10, 11, 49,   ,combineS, 50,0.23,   0.002,"[4 4,11,2,2,1,5 1,3,6,13,2,5 2,0 6 5,5 6,5 4,3,2,6 15,3 0,4,5,6 4,6,6,0,6,6,6,0 0,3 3,5,2,5 5,14,10,0,4,0,3,2,4,0,3 12,4,8,2,5,7,0 9,6,16]","[2,6,3,4,3,5 5,5 1,0 0,0,5 4,6 4,2,3 0,2,6,4 4,6,4,2,6,3 12,5,11,16,4,3,0,0,2,13,7,6,4,3 3,0 6 5,0,10,1,2,6,2,0 9,14,8,5 6,6 15,5,5,5 2,6]","(4 4 11 2 2 1 5 1 3 6 13 2 5 2 0 6 5 5 6 5 4 3 2 6 15 3 0 4 5 6 4 6 6 0 6 6 6 0 0 3 3 5 2 5 5 14 10 0 4 0 3 2 4 0 3 12 4 8 2 5 7 0 9 6 16,2 6 3 4 3 5 5 5 1 0 0 0 5 4 6 4 2 3 0 2 6 4 4 6 4 2 6 3 12 5 11 16 4 3 0 0 2 13 7 6 4 3 3 0 6 5 0 10 1 2 6 2 0 9 14 8 5 6 6 15 5 5 5 2 6)"
 65, 7,10, 11, 49,   ,  greedy, 50,0.23,   0.023,"[4 4,11,2,2,1,5 1,3,6,13,2,5 2,0 6 5,5 6,5,4 3,2 6,15,3 0,4,5,6 4,6,6,0,6,6,6,0 0,3 3,5,2,5 5,14,10,0,4,0,3,2,4,0,3 12,4,8,2,5,7,0 9,6,16]","[2 6,3,4 3,5 5,5 1,0 0,0,5,4,6 4,2,3 0,2,6,4 4,6,4,2,6,3 12,5,11,16,4,3,0,0,2,13,7,6,4,3 3,0 6 5,0,10,1,2,6,2,0 9,14,8,5 6,6,15,5,5,5 2,6]","(4 4 11 2 2 1 5 1 3 6 13 2 5 2 0 6 5 5 6 5 4 3 2 6 15 3 0 4 5 6 4 6 6 0 6 6 6 0 0 3 3 5 2 5 5 14 10 0 4 0 3 2 4 0 3 12 4 8 2 5 7 0 9 6 16,2 6 3 4 3 5 5 5 1 0 0 0 5 4 6 4 2 3 0 2 6 4 4 6 4 2 6 3 12 5 11 16 4 3 0 0 2 13 7 6 4 3 3 0 6 5 0 10 1 2 6 2 0 9 14 8 5 6 6 15 5 5 5 2 6)"
 65, 7,10, 11, 49,  0,     pso, 50,0.23,  13.368,"[4 4,11,2,2,1,5 1,3,6,13,2,5 2,0 6 5,5 6,5 4,3,2 6,15,3 0,4,5,6 4,6,6,0,6,6,6,0 0,3 3,5,2,5 5,14,10,0,4,0,3,2,4,0,3 12,4,8,2,5,7,0 9,6,16]","[2 6,3,4,3,5 5,5 1,0 0,0,5 4,6 4,2,3 0,2,6,4 4,6,4,2,6,3 12,5,11,16,4,3,0,0,2,13,7,6,4,3 3,0 6 5,0,10,1,2,6,2,0 9,14,8,5 6,6,15,5,5,5 2,6]","(4 4 11 2 2 1 5 1 3 6 13 2 5 2 0 6 5 5 6 5 4 3 2 6 15 3 0 4 5 6 4 6 6 0 6 6 6 0 0 3 3 5 2 5 5 14 10 0 4 0 3 2 4 0 3 12 4 8 2 5 7 0 9 6 16,2 6 3 4 3 5 5 5 1 0 0 0 5 4 6 4 2 3 0 2 6 4 4 6 4 2 6 3 12 5 11 16 4 3 0 0 2 13 7 6 4 3 3 0 6 5 0 10 1 2 6 2 0 9 14 8 5 6 6 15 5 5 5 2 6)"
