size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right
 44,10, 5,  5, 27,   ,  greedy, 34,0.23,   0.004,"[4 5,3,1,7,0,5,4,2,1,2 9 1,2,7,9,4,2,9 6 3 8,8,8,0,8,4 1,12,10,9,5 9,14,3,0,6 5,13,3 2,3,11,7]","[6 5,2,12,0,11,8,4 5,8,3 2,14,2,9,13,4,9,1,10,1,3,4,5 9,2 9 1,7,3,5,0,3,8,7,7,9 6 3 8,4 1,2,0]"
 44,10, 5,  5, 27,  0,    pso1, 33,0.26,   4.703,"[4 5,3,1 7,0,5,4,2,1,2 9,1,2,7 9,4,2 9,6 3 8,8,8,0,8,4 1,12,10,9,5 9,14,3,0,6 5,13,3 2,3,11,7]","[6 5,2,12,0,11,8,4 5,8,3 2,14,2 9,13,4,9,1,10,1,3,4,5 9,2 9,1 7,3,5,0,3,8,7,7 9,6 3 8,4 1,2,0]"
 44,10, 5,  5, 27, 15,    psoN, 33,0.26,   8.943,"[4 5,3,1,7,0,5,4,2,1,2 9 1,2,7 9,4,2 9,6,3 8,8,8,0,8 4 1,12,10,9,5 9,14,3,0,6 5,13,3 2,3,11,7]","[6 5,2,12,0,11,8,4 5,8,3 2,14,2 9,13,4,9,1,10,1,3,4,5 9,2 9 1,7,3,5,0,3 8,7,7 9,6,3,8 4 1,2,0]"
 79, 7,10, 13, 89,   , combine, 54,0.32,   0.001,"[4 1,7,6 4,4 3,3 0,5 2,6 2,1 2 2,6,5,15 2,4 0 1 8,16,13,2 0,10,2 5,5 3,1,1 2,3 6,0 0,2,0,2,6 6,1 0,6,11,5,3,14,5,0 3,0,3 3,1,0,9,2,4,1 3,2,12,6,0,5,3,4,2,6 4,6 1,3,3]","[3 6,1 2,4 0 1 8,6 1,13,5,4,0,4,15 2,2 5,0 0,6 4,5 2,3,5,2,1,3 0,4 1,6 6,6 4,0,0,11,3,2 0,2,5,6,1,3 3,0 3,2,9,1 2 2,2,3,6,6,3,10,14,0,6 2,16,5 3,4 3,5,12,1 3,7,2,1 0]"
 79, 7,10, 13, 89,   ,combineS, 54,0.32,   0.002,"[4 1,7,6 4,4 3,3 0,5 2,6 2,1 2 2,6,5,15 2,4 0 1 8,16,13,2 0,10,2 5,5 3,1,1 2,3 6,0 0,2,0,2,6 6,1 0,6,11,5,3,14,5,0 3,0,3 3,1,0,9,2,4,1 3,2,12,6,0,5,3,4,2,6 4,6 1,3,3]","[3 6,1 2,4 0 1 8,6 1,13,5,4,0,4,15 2,2 5,0 0,6 4,5 2,3,5,2,1,3 0,4 1,6 6,6 4,0,0,11,3,2 0,2,5,6,1,3 3,0 3,2,9,1 2 2,2,3,6,6,3,10,14,0,6 2,16,5 3,4 3,5,12,1 3,7,2,1 0]"
 79, 7,10, 13, 89,   ,  greedy, 53,0.33,   0.016,"[4,1,7,6 4,4,3,3 0,5 2,6 2,1 2 2,6,5,15,2 4 0 1 8,16,13,2,0,10,2 5,5,3,1,1,2 3 6,0 0,2 0 2,6,6 1,0,6,11,5,3,14,5,0,3,0,3,3,1 0,9,2,4 1,3 2,12,6,0,5 3 4,2,6 4,6 1 3 3]","[3,6 1,2 4 0 1 8,6,1,13,5,4,0,4,15,2,2 5,0 0,6 4,5 2,3,5,2,1,3 0,4 1,6,6,6 4,0,0,11,3,2 0 2,5,6 1 3 3,0,3 2,9,1 2 2,2 3 6,6,3,10,14,0,6 2,16,5 3 4,3,5,12,1,3,7,2,1 0]"
 79, 7,10, 13, 89,  0,    pso1, 52,0.35,  25.464,"[4 1,7,6 4,4,3,3 0,5 2,6 2,1 2 2,6,5,15,2 4 0 1 8,16,13,2,0,10,2 5,5,3,1,1,2 3 6,0 0,2 0 2,6 6,1 0,6,11,5,3,14,5,0 3,0,3,3,1,0,9,2,4,1 3,2,12,6,0,5 3 4,2,6 4,6 1 3 3]","[3,6,1,2 4 0 1 8,6,1,13,5,4,0,4,15,2,2 5,0 0,6 4,5 2,3,5,2,1,3 0,4 1,6 6,6 4,0,0,11,3,2 0 2,5,6 1 3 3,0 3,2,9,1 2 2,2 3 6,6,3,10,14,0,6 2,16,5 3 4,3,5,12,1 3,7,2,1 0]"
 79, 7,10, 13, 89,  0,    psoN, 52,0.35,  70.968,"[4 1,7,6 4,4,3,3 0,5 2,6 2,1 2 2,6,5,15,2 4 0 1 8,16,13,2,0,10,2 5,5,3,1,1,2 3 6,0 0,2 0 2,6 6,1 0,6,11,5,3,14,5,0 3,0,3,3,1,0,9,2,4,1 3,2,12,6,0,5 3 4,2,6 4,6 1 3 3]","[3,6,1,2 4 0 1 8,6,1,13,5,4,0,4,15,2,2 5,0 0,6 4,5 2,3,5,2,1,3 0,4 1,6 6,6 4,0,0,11,3,2 0 2,5,6 1 3 3,0 3,2,9,1 2 2,2 3 6,6,3,10,14,0,6 2,16,5 3 4,3,5,12,1 3,7,2,1 0]"
 72, 7,30, 12, 24,   , combine, 60,0.17,   0.001,"[13,8,5,2,22,0,16,4,1,1,23,11,34,5,35,1 0,7,14,1,6,17 5,24,36,12,5 5,5,21,0,6,5,5 6,28,32,31,9,0 3 29,2 5,4,6 0 5,20,30,0,1,15,0 26,33,3,10,0,6,0 2,25,4,0 5,18,4,0,0,27,19]","[8,0,12,19,5,0,20,13,5,25,3,0,35,5 5,34,6,1,10,1,5 6,16,7,27,5,0 26,21,4,9,33,1,4,4,32,18,22,4,15,11,2 5,0 5,30,0 3 29,5,0,17 5,36,28,31,6,6 0 5,24,1 0,0 2,23,1,0,14,0,2,6]"
 72, 7,30, 12, 24,   ,combineS, 60,0.17,   0.001,"[13,8,5,2,22,0,16,4,1,1,23,11,34,5,35,1 0,7,14,1,6,17 5,24,36,12,5 5,5,21,0,6,5,5 6,28,32,31,9,0,3 29,2 5,4,6 0 5,20,30 0,1,15,0 26,33,3,10,0,6,0 2,25,4,0 5,18,4,0,0,27,19]","[8,0,12,19,5,0,20,13,5,25,3,0,35,5 5,34,6,1,10,1,5 6,16,7,27,5,0 26,21,4,9,33,1,4,4,32,18,22,4,15,11,2 5,0 5,30 0,3 29,5,0,17 5,36,28,31,6,6 0 5,24,1 0,0 2,23,1,0,14,0,2,6]"
 72, 7,30, 12, 24,   ,  greedy, 60,0.17,   0.021,"[13,8,5,2,22,0,16,4,1,1,23,11,34,5,35,1 0,7,14,1,6,17 5,24,36,12,5 5,5,21,0,6,5,5 6,28,32,31,9,0 3 29,2 5,4,6 0 5,20,30,0,1,15,0 26,33,3,10,0,6,0 2,25,4,0 5,18,4,0,0,27,19]","[8,0,12,19,5,0,20,13,5,25,3,0,35,5 5,34,6,1,10,1,5 6,16,7,27,5,0 26,21,4,9,33,1,4,4,32,18,22,4,15,11,2 5,0 5,30,0 3 29,5,0,17 5,36,28,31,6,6 0 5,24,1 0,0 2,23,1,0,14,0,2,6]"
 72, 7,30, 12, 24,  0,    pso1, 59,0.18,   5.073,"[13,8,5,2,22,0,16,4,1,1,23,11,34,5,35,1 0,7,14,1,6,17 5,24,36,12,5,5 5,21,0,6,5,5 6,28,32,31,9,0,3 29,2 5,4,6 0 5,20,30 0,1,15,0 26,33,3,10,0,6,0 2,25,4,0 5,18,4,0 0,27,19]","[8,0,12,19,5,0,20,13,5,25,3,0,35,5 5,34,6,1,10,1,5 6,16,7,27,5,0 26,21,4,9,33,1,4,4,32,18,22,4,15,11,2 5,0 5,30 0,3 29,5,0,17 5,36,28,31,6,6 0 5,24,1,0 0,2,23,1 0,14,0 2,6]"
 72, 7,30, 12, 24,  0,    psoN, 59,0.18,   8.110,"[13,8,5,2,22,0,16,4,1,1,23,11,34,5,35,1 0,7,14,1,6,17 5,24,36,12,5,5 5,21,0,6,5,5 6,28,32,31,9,0,3 29,2 5,4,6 0 5,20,30 0,1,15,0 26,33,3,10,0,6,0 2,25,4,0 5,18,4,0 0,27,19]","[8,0,12,19,5,0,20,13,5,25,3,0,35,5 5,34,6,1,10,1,5 6,16,7,27,5,0 26,21,4,9,33,1,4,4,32,18,22,4,15,11,2 5,0 5,30 0,3 29,5,0,17 5,36,28,31,6,6 0 5,24,1,0 0,2,23,1 0,14,0 2,6]"
 56, 9,28,  5,  2,   , combine, 54,0.04,   0.001,"[7,35,33,17,16,19 3,12,24,10,23,4,2,18,11,1,2,32,34,7,31,22,3,29,8,3,3,6,4,7,2,15,13,7,30,4,27,0,1,2,0,2,6,25 8,5,9,26,6,5,21,7,28,14,36,20]","[5,31,24,8,7,25 8,2,7,32,0,13,12,23,2,1,11,19 3,36,5,6,3,2,17,0,30,2,4,28,20,15,27,6,26,21,22,2,7,7,7,14,3,16,3,4,1,35,29,10,4,6,9,34,33,18]"
 56, 9,28,  5,  2,   ,combineS, 54,0.04,   0.001,"[7,35,33,17,16,19 3,12,24,10,23,4,2,18,11,1,2,32,34,7,31,22,3,29,8,3,3,6,4,7,2,15,13,7,30,4,27,0,1,2,0,2,6,25 8,5,9,26,6,5,21,7,28,14,36,20]","[5,31,24,8,7,25 8,2,7,32,0,13,12,23,2,1,11,19 3,36,5,6,3,2,17,0,30,2,4,28,20,15,27,6,26,21,22,2,7,7,7,14,3,16,3,4,1,35,29,10,4,6,9,34,33,18]"
 56, 9,28,  5,  2,   ,  greedy, 54,0.04,   0.012,"[7,35,33,17,16,19 3,12,24,10,23,4,2,18,11,1,2,32,34,7,31,22,3,29,8,3,3,6,4,7,2,15,13,7,30,4,27,0,1,2,0,2,6,25 8,5,9,26,6,5,21,7,28,14,36,20]","[5,31,24,8,7,25 8,2,7,32,0,13,12,23,2,1,11,19 3,36,5,6,3,2,17,0,30,2,4,28,20,15,27,6,26,21,22,2,7,7,7,14,3,16,3,4,1,35,29,10,4,6,9,34,33,18]"
 56, 9,28,  5,  2,  0,    pso1, 54,0.04,   0.145,"[7,35,33,17,16,19 3,12,24,10,23,4,2,18,11,1,2,32,34,7,31,22,3,29,8,3,3,6,4,7,2,15,13,7,30,4,27,0,1,2,0,2,6,25 8,5,9,26,6,5,21,7,28,14,36,20]","[5,31,24,8,7,25 8,2,7,32,0,13,12,23,2,1,11,19 3,36,5,6,3,2,17,0,30,2,4,28,20,15,27,6,26,21,22,2,7,7,7,14,3,16,3,4,1,35,29,10,4,6,9,34,33,18]"
 56, 9,28,  5,  2,  0,    psoN, 54,0.04,   0.153,"[7,35,33,17,16,19 3,12,24,10,23,4,2,18,11,1,2,32,34,7,31,22,3,29,8,3,3,6,4,7,2,15,13,7,30,4,27,0,1,2,0,2,6,25 8,5,9,26,6,5,21,7,28,14,36,20]","[5,31,24,8,7,25 8,2,7,32,0,13,12,23,2,1,11,19 3,36,5,6,3,2,17,0,30,2,4,28,20,15,27,6,26,21,22,2,7,7,7,14,3,16,3,4,1,35,29,10,4,6,9,34,33,18]"
 50, 9, 6,  7, 27,   , combine, 37,0.27,   0.000,"[4 2,9,4 5,1,6,1,2,8,0,5 7 3,11 5,14,3,3 7,10,0,12,3 4,1,2 4,2,5,1 5,7,1,6,4,7 5,1,8,4 8,7 6,13,3,4,7,7 0]","[2,1,4,4 2,13,10,4,3,9,7,8,8,1,1,14,1 5,3 7,12,7 6,3 4,2,7,6,6,11 5,0,1,7 0,0,4 8,1,5,5 7 3,3,4 5,2 4,7 5]"
 50, 9, 6,  7, 27,   ,combineS, 37,0.27,   0.001,"[4 2,9,4 5,1,6,1,2,8,0,5 7 3,11 5,14,3,3 7,10,0,12,3 4,1,2 4,2,5,1 5,7,1,6,4,7 5,1,8,4 8,7 6,13,3,4,7,7 0]","[2,1,4,4 2,13,10,4,3,9,7,8,8,1,1,14,1 5,3 7,12,7 6,3 4,2,7,6,6,11 5,0,1,7 0,0,4 8,1,5,5 7 3,3,4 5,2 4,7 5]"
 50, 9, 6,  7, 27,   ,  greedy, 37,0.27,   0.006,"[4 2,9,4 5,1,6,1,2,8,0,5 7 3,11 5,14,3,3 7,10,0,12,3,4,1,2,4,2,5,1 5,7,1,6,4 7 5,1,8,4 8,7 6,13,3 4,7,7 0]","[2,1,4,4 2,13,10,4,3,9,7,8,8,1,1,14,1,5,3 7,12,7 6,3 4,2,7,6,6,11 5,0,1,7 0,0,4 8,1 5,5 7 3,3,4 5,2,4 7 5]"
 50, 9, 6,  7, 27,  0,    pso1, 37,0.27,   5.790,"[4 2,9,4 5,1,6,1,2,8,0,5 7 3,11 5,14,3,3 7,10,0,12,3 4,1,2,4,2,5,1 5,7,1,6,4 7 5,1,8,4 8,7 6,13,3,4,7,7 0]","[2,1,4,4 2,13,10,4,3,9,7,8,8,1,1,14,1 5,3 7,12,7 6,3 4,2,7,6,6,11 5,0,1,7 0,0,4 8,1,5,5 7 3,3,4 5,2,4 7 5]"
 50, 9, 6,  7, 27,  1,    psoN, 37,0.27,   9.893,"[4 2,9,4,5,1,6,1,2,8,0,5 7 3,11 5,14,3,3 7,10,0,12,3 4,1,2 4,2,5,1 5,7,1,6,4,7 5,1,8,4 8,7 6,13,3 4,7,7 0]","[2,1,4,4 2,13,10,4,3,9,7,8,8,1,1,14,1 5,3 7,12,7 6,3 4,2,7,6,6,11 5,0,1,7 0,0,4 8,1,5,5 7 3,3 4,5,2 4,7 5]"
 57,10, 6,  7, 31,   , combine, 43,0.25,   0.000,"[8,8 3,13 6,2,1 1,5 3,2,5,2 6,7,6,12,1,2 2,2 9,0,3,0,3,0,4,7 14,8,4 3,4 0,10,6,6 0,2,1,15,8 6,5,3,11,5,9,5,0,7 7,7,9 4,3]","[7 7,2 2,2 6,11,3,1 1,1,8 6,3,5,4 0,7 14,4,15,2,3,12,5,8 3,2,0,2,2 9,9 4,6,10,9,8,1,6,3,7,4 3,5 3,5,13 6,6 0,7,0,5,8,0,0]"
 57,10, 6,  7, 31,   ,combineS, 43,0.25,   0.001,"[8,8 3,13 6,2,1 1,5 3,2,5,2 6,7,6,12,1,2 2,2 9,0,3,0,3,0,4,7 14,8,4 3,4 0,10,6,6 0,2,1,15,8 6,5,3,11,5,9,5,0,7 7,7,9 4,3]","[7 7,2 2,2 6,11,3,1 1,1,8 6,3,5,4 0,7 14,4,15,2,3,12,5,8 3,2,0,2,2 9,9 4,6,10,9,8,1,6,3,7,4 3,5 3,5,13 6,6 0,7,0,5,8,0,0]"
 57,10, 6,  7, 31,   ,  greedy, 43,0.25,   0.009,"[8,8,3,13,6,2,1 1,5,3 2,5,2 6,7,6,12,1,2,2 2 9,0,3,0,3,0,4,7 14,8,4 3,4 0,10,6 6 0,2,1,15,8 6,5 3,11,5,9,5,0,7 7,7,9 4,3]","[7 7,2,2,2 6,11,3,1 1,1,8 6,3,5,4 0,7 14,4,15,2,3,12,5,8,3 2,0,2 2 9,9 4,6,10,9,8,1,6,3,7,4 3,5 3,5,13,6 6 0,7,0,5,8,0,0]"
 57,10, 6,  7, 31,  0,    pso1, 42,0.27,   6.582,"[8,8 3,13 6,2,1 1,5 3,2,5,2 6,7,6,12,1,2 2,2 9,0,3,0,3,0,4,7 14,8,4 3,4 0,10,6,6,0 2,1,15,8 6,5,3,11,5,9,5,0 7,7 7,9 4,3]","[7 7,2 2,2 6,11,3,1 1,1,8 6,3,5,4 0,7 14,4,15,2,3,12,5,8 3,2,0 2,2 9,9 4,6,10,9,8,1,6,3,7,4 3,5 3,5,13 6,6,0 7,0,5,8,0,0]"
 57,10, 6,  7, 31, 14,    psoN, 42,0.27,  11.033,"[8,8 3,13,6,2,1 1,5 3,2,5,2 6,7,6,12,1,2 2,2 9,0,3,0,3,0,4,7 14,8,4 3,4 0,10,6 6,0 2,1,15,8 6,5,3,11,5,9,5,0 7,7 7,9 4,3]","[7 7,2 2,2 6,11,3,1 1,1,8 6,3,5,4 0,7 14,4,15,2,3,12,5,8 3,2,0 2,2 9,9 4,6,10,9,8,1,6,3,7,4 3,5 3,5,13,6 6,0 7,0,5,8,0,0]"
 58, 8,15, 11, 33,   , combine, 48,0.18,   0.001,"[3,7 0,7 0,1 3,12,22,2,7,11,5,13,1,6,15,3,9,8,6,0,20,4 6,19,2,0 7,0,0 7,0 7,5,5 7 6,10,3,16,1,21,2 1,6,18,5,1,14,7,17,7,7,7,1,4,3]","[7 0,20,0,5 7 6,7,13,3,1,5,7,22,6,7,14,1,0 7,15,18,2,17,1,11,6,7,16,3,1,2 1,9,5,3,8,0 7,10,21,12,4 6,6,2,19,4,1 3,0,3,0 7,7,7 0,5]"
 58, 8,15, 11, 33,   ,combineS, 48,0.18,   0.001,"[3,7 0,7,0,1 3,12,22,2,7,11,5,13,1,6,15,3,9,8,6,0 20,4 6,19,2,0 7,0,0 7,0 7,5,5 7 6,10,3,16,1,21,2 1,6,18,5,1,14,7,17,7,7,7,1,4,3]","[7,0 20,0,5 7 6,7,13,3,1,5,7,22,6,7,14,1,0 7,15,18,2,17,1,11,6,7,16,3,1,2 1,9,5,3,8,0 7,10,21,12,4 6,6,2,19,4,1 3,0,3,0 7,7,7 0,5]"
 58, 8,15, 11, 33,   ,  greedy, 48,0.18,   0.011,"[3,7 0,7,0,1 3,12,22,2,7,11,5,13,1,6,15,3,9,8,6,0,20,4 6,19,2,0 7,0,0 7,0,7,5,5 7 6,10,3,16,1,21,2 1,6,18,5,1,14,7,17,7 7 7,1,4,3]","[7 0,20,0,5 7 6,7,13,3,1,5,7,22,6,7,14,1,0 7,15,18,2,17,1,11,6,7,16,3,1,2 1,9,5,3,8,0 7,10,21,12,4 6,6,2,19,4,1 3,0,3,0,7 7 7,0,5]"
 58, 8,15, 11, 33,  0,    pso1, 48,0.18,   5.650,"[3,7 0,7,0,1 3,12,22,2,7,11,5,13,1,6,15,3,9,8,6,0,20,4 6,19,2,0 7,0,0 7,0,7,5,5 7 6,10,3,16,1,21,2 1,6,18,5,1,14,7,17,7 7 7,1,4,3]","[7 0,20,0,5 7 6,7,13,3,1,5,7,22,6,7,14,1,0 7,15,18,2,17,1,11,6,7,16,3,1,2 1,9,5,3,8,0 7,10,21,12,4 6,6,2,19,4,1 3,0,3,0,7 7 7,0,5]"
 58, 8,15, 11, 33,  0,    psoN, 48,0.18,  13.813,"[3,7 0,7,0,1 3,12,22,2,7,11,5,13,1,6,15,3,9,8,6,0,20,4 6,19,2,0 7,0,0 7,0,7,5,5 7 6,10,3,16,1,21,2 1,6,18,5,1,14,7,17,7 7 7,1,4,3]","[7 0,20,0,5 7 6,7,13,3,1,5,7,22,6,7,14,1,0 7,15,18,2,17,1,11,6,7,16,3,1,2 1,9,5,3,8,0 7,10,21,12,4 6,6,2,19,4,1 3,0,3,0,7 7 7,0,5]"
 26, 6, 9,  3,  8,   , combine, 21,0.20,   0.000,"[15,1,2 6,2,13,16,2,1,1,7 3 0,6,0,10,8,9,12 11 7,7,3,14,0,3]","[2,8,2,0,1,13,10,6,7 3 0,14,12 11 7,2 6,7,1,3,15,9,0,1,3,16]"
 26, 6, 9,  3,  8,   ,combineS, 21,0.20,   0.000,"[15,1,2 6,2,13,16,2,1,1,7 3 0,6,0,10,8,9,12 11 7,7,3,14,0,3]","[2,8,2,0,1,13,10,6,7 3 0,14,12 11 7,2 6,7,1,3,15,9,0,1,3,16]"
 26, 6, 9,  3,  8,   ,  greedy, 21,0.20,   0.001,"[15,1,2 6,2,13,16,2,1,1,7 3 0,6,0,10,8,9,12 11 7,7,3,14,0,3]","[2,8,2,0,1,13,10,6,7 3 0,14,12 11 7,2 6,7,1,3,15,9,0,1,3,16]"
 26, 6, 9,  3,  8,  0,    pso1, 21,0.20,   0.770,"[15,1,2 6,2,13,16,2,1,1,7 3 0,6,0,10,8,9,12 11 7,7,3,14,0,3]","[2,8,2,0,1,13,10,6,7 3 0,14,12 11 7,2 6,7,1,3,15,9,0,1,3,16]"
 26, 6, 9,  3,  8,  0,    psoN, 21,0.20,   1.359,"[15,1,2 6,2,13,16,2,1,1,7 3 0,6,0,10,8,9,12 11 7,7,3,14,0,3]","[2,8,2,0,1,13,10,6,7 3 0,14,12 11 7,2 6,7,1,3,15,9,0,1,3,16]"
 23, 5, 8,  5,  5,   , combine, 19,0.18,   0.000,"[1,13,11,12,3,0,6,5,7,6,6 8,9 10,1,6,5,0,0,3 6,14 1]","[6,11,0,7,1,5,6,1,0,14 1,6 8,6,3,3 6,12,9 10,0,5,13]"
 23, 5, 8,  5,  5,   ,combineS, 19,0.18,   0.000,"[1,13,11,12,3,0,6,5,7,6,6 8,9 10,1,6,5,0,0,3 6,14 1]","[6,11,0,7,1,5,6,1,0,14 1,6 8,6,3,3 6,12,9 10,0,5,13]"
 23, 5, 8,  5,  5,   ,  greedy, 19,0.18,   0.001,"[1,13,11,12,3,0,6,5,7,6,6 8,9 10,1,6,5,0,0,3 6,14 1]","[6,11,0,7,1,5,6,1,0,14 1,6 8,6,3,3 6,12,9 10,0,5,13]"
 23, 5, 8,  5,  5,  0,    pso1, 19,0.18,   0.601,"[1,13,11,12,3,0,6,5,7,6,6 8,9 10,1,6,5,0,0,3 6,14 1]","[6,11,0,7,1,5,6,1,0,14 1,6 8,6,3,3 6,12,9 10,0,5,13]"
 23, 5, 8,  5,  5,  0,    psoN, 19,0.18,   0.665,"[1,13,11,12,3,0,6,5,7,6,6 8,9 10,1,6,5,0,0,3 6,14 1]","[6,11,0,7,1,5,6,1,0,14 1,6 8,6,3,3 6,12,9 10,0,5,13]"
 55, 8,23,  5,  5,   , combine, 51,0.07,   0.000,"[13,14,7,2,27,5,8,7 5,29,6,8,16,1,15,18,5,25,2,30,3,2,24,5 19,7,11,1 5,23,0,21,28,0,0,3,6,9,8 8,1,2,26,0,17,20,8,31,6,7,12,22,1,1,10]","[3,5,9,7,1 5,27,6,25,8 8,0,1,21,2,13,6,7 5,6,24,30,1,11,8,15,12,2,28,17,22,7,20,0,31,3,23,5 19,5,16,0,1,8,0,8,2,2,10,26,7,14,1,29,18]"
 55, 8,23,  5,  5,   ,combineS, 51,0.07,   0.001,"[13,14,7,2,27,5,8,7 5,29,6,8,16,1,15,18,5,25,2,30,3,2,24,5 19,7,11,1 5,23,0,21,28,0,0,3,6,9,8 8,1,2,26,0,17,20,8,31,6,7,12,22,1,1,10]","[3,5,9,7,1 5,27,6,25,8 8,0,1,21,2,13,6,7 5,6,24,30,1,11,8,15,12,2,28,17,22,7,20,0,31,3,23,5 19,5,16,0,1,8,0,8,2,2,10,26,7,14,1,29,18]"
 55, 8,23,  5,  5,   ,  greedy, 51,0.07,   0.013,"[13,14,7,2,27,5,8,7,5,29,6,8,16,1,15,18,5,25,2,30,3,2,24,5 19,7,11,1 5,23,0,21,28,0,0,3,6,9,8 8,1,2,26,0,17,20,8,31,6 7,12,22,1,1,10]","[3,5,9,7,1 5,27,6,25,8 8,0,1,21,2,13,6 7,5,6,24,30,1,11,8,15,12,2,28,17,22,7,20,0,31,3,23,5 19,5,16,0,1,8,0,8,2,2,10,26,7,14,1,29,18]"
 55, 8,23,  5,  5,  0,    pso1, 51,0.07,   0.676,"[13,14,7,2,27,5,8,7 5,29,6,8,16,1,15,18,5,25,2,30,3,2,24,5 19,7,11,1 5,23,0,21,28,0,0,3,6,9,8 8,1,2,26,0,17,20,8,31,6,7,12,22,1,1,10]","[3,5,9,7,1 5,27,6,25,8 8,0,1,21,2,13,6,7 5,6,24,30,1,11,8,15,12,2,28,17,22,7,20,0,31,3,23,5 19,5,16,0,1,8,0,8,2,2,10,26,7,14,1,29,18]"
 55, 8,23,  5,  5,  0,    psoN, 51,0.07,   0.701,"[13,14,7,2,27,5,8,7 5,29,6,8,16,1,15,18,5,25,2,30,3,2,24,5 19,7,11,1 5,23,0,21,28,0,0,3,6,9,8 8,1,2,26,0,17,20,8,31,6,7,12,22,1,1,10]","[3,5,9,7,1 5,27,6,25,8 8,0,1,21,2,13,6,7 5,6,24,30,1,11,8,15,12,2,28,17,22,7,20,0,31,3,23,5 19,5,16,0,1,8,0,8,2,2,10,26,7,14,1,29,18]"
 54, 6,13,  8, 30,   , combine, 40,0.26,   0.000,"[9,1,7,8,5,5 0,16,3,3,4 4,3 0,3,5,1 5 3,5,17,2,18,2,6,0,15,1 10,1,0,4,13 3,14,4 1 2 0,4 0,12 1 1,11,2 4,5,0,4,2,4,2,1]","[0,5,4,3,2,14,5 0,17,3,1,3 0,13 3,2 4,1 5 3,6,4 1 2 0,12 1 1,1 10,4 4,1,11,0,2,5,2,15,0,2,16,4,4,18,5,4 0,7,5,8,9,3,1]"
 54, 6,13,  8, 30,   ,combineS, 41,0.25,   0.001,"[9,1,7,8,5,5 0,16,3,3,4 4,3 0,3,5,1 5 3,5,17,2,18,2,6,0,15,1 10,1,0,4,13 3,14,4 1 2,0,4,0 12 1 1,11,2 4,5,0,4,2,4,2,1]","[0,5,4,3,2,14,5 0,17,3,1,3 0,13 3,2 4,1 5 3,6,4 1 2,0 12 1 1,1 10,4 4,1,11,0,2,5,2,15,0,2,16,4,4,18,5,4,0,7,5,8,9,3,1]"
 54, 6,13,  8, 30,   ,  greedy, 41,0.25,   0.007,"[9,1,7,8,5,5,0,16,3,3,4,4 3,0,3,5,1 5 3,5,17,2,18,2,6,0,15,1 10,1,0,4,13 3,14,4 1 2 0,4 0,12 1 1,11,2 4,5 0,4,2,4,2,1]","[0,5,4 3,2,14,5 0,17,3,1,3,0,13 3,2 4,1 5 3,6,4 1 2 0,12 1 1,1 10,4,4,1,11,0,2,5,2,15,0,2,16,4,4,18,5,4 0,7,5,8,9,3,1]"
 54, 6,13,  8, 30,  0,    pso1, 40,0.26,   5.193,"[9,1,7,8,5,5 0,16,3,3,4 4,3 0,3,5,1 5 3,5,17,2,18,2,6,0,15,1 10,1,0,4,13 3,14,4 1 2 0,4 0,12 1 1,11,2 4,5,0,4,2,4,2,1]","[0,5,4,3,2,14,5 0,17,3,1,3 0,13 3,2 4,1 5 3,6,4 1 2 0,12 1 1,1 10,4 4,1,11,0,2,5,2,15,0,2,16,4,4,18,5,4 0,7,5,8,9,3,1]"
 54, 6,13,  8, 30,  0,    psoN, 40,0.26,  10.062,"[9,1,7,8,5,5 0,16,3,3,4 4,3 0,3,5,1 5 3,5,17,2,18,2,6,0,15,1 10,1,0,4,13 3,14,4 1 2 0,4 0,12 1 1,11,2 4,5,0,4,2,4,2,1]","[0,5,4,3,2,14,5 0,17,3,1,3 0,13 3,2 4,1 5 3,6,4 1 2 0,12 1 1,1 10,4 4,1,11,0,2,5,2,15,0,2,16,4,4,18,5,4 0,7,5,8,9,3,1]"
 43, 6,21,  6,  7,   , combine, 38,0.12,   0.000,"[5,14,2,9,0,8,6,0 2 17,2,15,10,20,1,6,27,19,18,29,2,2,21,8,1,24,8,28 26,25,11 1,12,5 8,1,5,23,13,22,16,1,2]","[5,1,1,8,15,11 1,5,13,25,2,28 26,22,29,6,1,21,16,14,27,5 8,9,2,12,2,8,24,0 2 17,23,19,2,1,8,0,20,2,10,18,6]"
 43, 6,21,  6,  7,   ,combineS, 38,0.12,   0.001,"[5,14,2,9,0,8,6,0 2 17,2,15,10,20,1,6,27,19,18,29,2,2,21,8,1,24,8,28 26,25,11 1,12,5 8,1,5,23,13,22,16,1,2]","[5,1,1,8,15,11 1,5,13,25,2,28 26,22,29,6,1,21,16,14,27,5 8,9,2,12,2,8,24,0 2 17,23,19,2,1,8,0,20,2,10,18,6]"
 43, 6,21,  6,  7,   ,  greedy, 38,0.12,   0.005,"[5,14,2,9,0,8,6,0 2 17,2,15,10,20,1,6,27,19,18,29,2,2,21,8,1,24,8,28 26,25,11 1,12,5 8,1,5,23,13,22,16,1,2]","[5,1,1,8,15,11 1,5,13,25,2,28 26,22,29,6,1,21,16,14,27,5 8,9,2,12,2,8,24,0 2 17,23,19,2,1,8,0,20,2,10,18,6]"
